NOMBRE REGIÓN,NOMBRE COMUNA,EDAD,TOTAL POBLACIÓN EFECTIVAMENTE CENSADA
MAULE,CAUQUENES,54,581
MAULE,CAUQUENES,55,530
MAULE,CAUQUENES,56,531
MAULE,CAUQUENES,57,563
MAULE,CAUQUENES,58,505
MAULE,CAUQUENES,59,563
MAULE,CAUQUENES,60,499
MAULE,CAUQUENES,61,465
MAULE,CAUQUENES,62,430
MAULE,CAUQUENES,63,447
MAULE,CAUQUENES,64,438
MAULE,CAUQUENES,65,369
MAULE,CAUQUENES,66,391
MAULE,CAUQUENES,67,368
MAULE,CAUQUENES,68,366
MAULE,CAUQUENES,69,332
MAULE,CAUQUENES,70,363
MAULE,CAUQUENES,71,349
MAULE,CAUQUENES,72,310
MAULE,CAUQUENES,73,291
MAULE,CAUQUENES,74,315
MAULE,CAUQUENES,75,283
MAULE,CAUQUENES,76,279
MAULE,CAUQUENES,77,267
MAULE,CAUQUENES,78,254
MAULE,CAUQUENES,79,226
MAULE,CAUQUENES,80,223
MAULE,CAUQUENES,81,193
MAULE,CAUQUENES,82,165
MAULE,CAUQUENES,83,178
MAULE,CAUQUENES,84,149
MAULE,CAUQUENES,85,138
MAULE,CAUQUENES,86,136
MAULE,CAUQUENES,87,132
MAULE,CAUQUENES,88,89
MAULE,CAUQUENES,89,102
MAULE,CAUQUENES,90,68
MAULE,CAUQUENES,91,68
MAULE,CAUQUENES,92,59
MAULE,CAUQUENES,93,33
MAULE,CAUQUENES,94,38
MAULE,CAUQUENES,95,29
MAULE,CAUQUENES,96,21
MAULE,CAUQUENES,97,14
MAULE,CAUQUENES,98,9
MAULE,CAUQUENES,99,9
MAULE,CAUQUENES,100 o más,20
MAULE,CHANCO,Total Comuna,8928
MAULE,CHANCO,0,105
MAULE,CHANCO,1,105
MAULE,CHANCO,2,115
MAULE,CHANCO,3,125
MAULE,CHANCO,4,120
MAULE,CHANCO,5,90
MAULE,CHANCO,6,123
MAULE,CHANCO,7,119
MAULE,CHANCO,8,103
MAULE,CHANCO,9,119
MAULE,CHANCO,10,130
MAULE,CHANCO,11,127
MAULE,CHANCO,12,124
MAULE,CHANCO,13,122
MAULE,CHANCO,14,116
MAULE,CHANCO,15,104
MAULE,CHANCO,16,124
MAULE,CHANCO,17,127
MAULE,CHANCO,18,94
MAULE,CHANCO,19,73
MAULE,CHANCO,20,99
MAULE,CHANCO,21,80
MAULE,CHANCO,22,82
MAULE,CHANCO,23,84
MAULE,CHANCO,24,112
MAULE,CHANCO,25,126
MAULE,CHANCO,26,126
MAULE,CHANCO,27,122
MAULE,CHANCO,28,117
MAULE,CHANCO,29,101
MAULE,CHANCO,30,112
MAULE,CHANCO,31,100
MAULE,CHANCO,32,110
MAULE,CHANCO,33,118
MAULE,CHANCO,34,113
MAULE,CHANCO,35,120
MAULE,CHANCO,36,116
MAULE,CHANCO,37,91
MAULE,CHANCO,38,113
MAULE,CHANCO,39,111
MAULE,CHANCO,40,115
MAULE,CHANCO,41,116
MAULE,CHANCO,42,110
MAULE,CHANCO,43,121
MAULE,CHANCO,44,124
MAULE,CHANCO,45,120
MAULE,CHANCO,46,120
MAULE,CHANCO,47,145
MAULE,CHANCO,48,121
MAULE,CHANCO,49,151
MAULE,CHANCO,50,143
MAULE,CHANCO,51,144
MAULE,CHANCO,52,118
MAULE,CHANCO,53,143
MAULE,CHANCO,54,151
MAULE,CHANCO,55,149
MAULE,CHANCO,56,135
MAULE,CHANCO,57,125
MAULE,CHANCO,58,127
MAULE,CHANCO,59,132
MAULE,CHANCO,60,107
MAULE,CHANCO,61,104
MAULE,CHANCO,62,98
MAULE,CHANCO,63,101
MAULE,CHANCO,64,96
MAULE,CHANCO,65,77
MAULE,CHANCO,66,80
MAULE,CHANCO,67,87
MAULE,CHANCO,68,78
MAULE,CHANCO,69,77
MAULE,CHANCO,70,76
MAULE,CHANCO,71,76
MAULE,CHANCO,72,77
MAULE,CHANCO,73,60
MAULE,CHANCO,74,63
MAULE,CHANCO,75,58
MAULE,CHANCO,76,67
MAULE,CHANCO,77,55
MAULE,CHANCO,78,44
MAULE,CHANCO,79,48
MAULE,CHANCO,80,50
MAULE,CHANCO,81,43
MAULE,CHANCO,82,41
MAULE,CHANCO,83,40
MAULE,CHANCO,84,24
MAULE,CHANCO,85,23
MAULE,CHANCO,86,33
MAULE,CHANCO,87,21
MAULE,CHANCO,88,28
MAULE,CHANCO,89,17
MAULE,CHANCO,90,14
MAULE,CHANCO,91,5
MAULE,CHANCO,92,4
MAULE,CHANCO,93,6
MAULE,CHANCO,94,6
MAULE,CHANCO,95,4
MAULE,CHANCO,96,3
MAULE,CHANCO,97,1
MAULE,CHANCO,98,1
MAULE,CHANCO,99,1
MAULE,CHANCO,100 o más,6
MAULE,PELLUHUE,Total Comuna,7571
MAULE,PELLUHUE,0,109
MAULE,PELLUHUE,1,83
MAULE,PELLUHUE,2,114
MAULE,PELLUHUE,3,93
MAULE,PELLUHUE,4,101
MAULE,PELLUHUE,5,95
MAULE,PELLUHUE,6,112
MAULE,PELLUHUE,7,112
MAULE,PELLUHUE,8,95
MAULE,PELLUHUE,9,85
MAULE,PELLUHUE,10,96
MAULE,PELLUHUE,11,96
MAULE,PELLUHUE,12,106
MAULE,PELLUHUE,13,102
MAULE,PELLUHUE,14,115
MAULE,PELLUHUE,15,80
MAULE,PELLUHUE,16,111
MAULE,PELLUHUE,17,91
MAULE,PELLUHUE,18,59
MAULE,PELLUHUE,19,41
MAULE,PELLUHUE,20,66
MAULE,PELLUHUE,21,56
MAULE,PELLUHUE,22,92
MAULE,PELLUHUE,23,78
MAULE,PELLUHUE,24,105
MAULE,PELLUHUE,25,105
MAULE,PELLUHUE,26,91
MAULE,PELLUHUE,27,124
MAULE,PELLUHUE,28,102
MAULE,PELLUHUE,29,117
MAULE,PELLUHUE,30,99
MAULE,PELLUHUE,31,131
MAULE,PELLUHUE,32,91
MAULE,PELLUHUE,33,109
MAULE,PELLUHUE,34,101
MAULE,PELLUHUE,35,103
MAULE,PELLUHUE,36,103
MAULE,PELLUHUE,37,95
MAULE,PELLUHUE,38,110
MAULE,PELLUHUE,39,95
MAULE,PELLUHUE,40,86
MAULE,PELLUHUE,41,100
MAULE,PELLUHUE,42,93
MAULE,PELLUHUE,43,109
MAULE,PELLUHUE,44,91
MAULE,PELLUHUE,45,91
MAULE,PELLUHUE,46,124
MAULE,PELLUHUE,47,95
MAULE,PELLUHUE,48,102
MAULE,PELLUHUE,49,102
MAULE,PELLUHUE,50,111
MAULE,PELLUHUE,51,100
MAULE,PELLUHUE,52,101
MAULE,PELLUHUE,53,110
MAULE,PELLUHUE,54,102
MAULE,PELLUHUE,55,110
MAULE,PELLUHUE,56,96
MAULE,PELLUHUE,57,88
MAULE,PELLUHUE,58,82
MAULE,PELLUHUE,59,97
MAULE,PELLUHUE,60,106
MAULE,PELLUHUE,61,88
MAULE,PELLUHUE,62,74
MAULE,PELLUHUE,63,83
MAULE,PELLUHUE,64,91
MAULE,PELLUHUE,65,72
MAULE,PELLUHUE,66,87
MAULE,PELLUHUE,67,95
MAULE,PELLUHUE,68,86
MAULE,PELLUHUE,69,73
MAULE,PELLUHUE,70,72
MAULE,PELLUHUE,71,66
MAULE,PELLUHUE,72,65
MAULE,PELLUHUE,73,67
MAULE,PELLUHUE,74,58
MAULE,PELLUHUE,75,60
MAULE,PELLUHUE,76,56
MAULE,PELLUHUE,77,44
MAULE,PELLUHUE,78,50
MAULE,PELLUHUE,79,45
MAULE,PELLUHUE,80,30
MAULE,PELLUHUE,81,32
MAULE,PELLUHUE,82,34
MAULE,PELLUHUE,83,22
MAULE,PELLUHUE,84,19
MAULE,PELLUHUE,85,22
MAULE,PELLUHUE,86,25
MAULE,PELLUHUE,87,22
MAULE,PELLUHUE,88,18
MAULE,PELLUHUE,89,11
MAULE,PELLUHUE,90,7
MAULE,PELLUHUE,91,6
MAULE,PELLUHUE,92,9
MAULE,PELLUHUE,93,8
MAULE,PELLUHUE,94,5
MAULE,PELLUHUE,95,1
MAULE,PELLUHUE,96,1
MAULE,PELLUHUE,97,1
MAULE,PELLUHUE,98,0
MAULE,PELLUHUE,99,1
MAULE,PELLUHUE,100 o más,0
MAULE,CURICÓ,Total Comuna,149136
MAULE,CURICÓ,0,1866
MAULE,CURICÓ,1,2073
MAULE,CURICÓ,2,2094
MAULE,CURICÓ,3,2018
MAULE,CURICÓ,4,2124
MAULE,CURICÓ,5,1952
MAULE,CURICÓ,6,2231
MAULE,CURICÓ,7,2150
MAULE,CURICÓ,8,2204
MAULE,CURICÓ,9,2051
MAULE,CURICÓ,10,2052
MAULE,CURICÓ,11,2001
MAULE,CURICÓ,12,1968
MAULE,CURICÓ,13,1995
MAULE,CURICÓ,14,2083
MAULE,CURICÓ,15,2061
MAULE,CURICÓ,16,2180
MAULE,CURICÓ,17,2202
MAULE,CURICÓ,18,1961
MAULE,CURICÓ,19,1943
MAULE,CURICÓ,20,2013
MAULE,CURICÓ,21,1988
MAULE,CURICÓ,22,2150
MAULE,CURICÓ,23,2232
MAULE,CURICÓ,24,2224
MAULE,CURICÓ,25,2260
MAULE,CURICÓ,26,2392
MAULE,CURICÓ,27,2484
MAULE,CURICÓ,28,2457
MAULE,CURICÓ,29,2409
MAULE,CURICÓ,30,2303
MAULE,CURICÓ,31,2147
MAULE,CURICÓ,32,2026
MAULE,CURICÓ,33,2083
MAULE,CURICÓ,34,2166
MAULE,CURICÓ,35,2230
MAULE,CURICÓ,36,2137
MAULE,CURICÓ,37,2047
MAULE,CURICÓ,38,2020
MAULE,CURICÓ,39,1978
MAULE,CURICÓ,40,2114
MAULE,CURICÓ,41,2229
MAULE,CURICÓ,42,2192
MAULE,CURICÓ,43,2298
MAULE,CURICÓ,44,2118
MAULE,CURICÓ,45,1978
MAULE,CURICÓ,46,1895
MAULE,CURICÓ,47,1865
MAULE,CURICÓ,48,2050
MAULE,CURICÓ,49,2211
MAULE,CURICÓ,50,2086
MAULE,CURICÓ,51,2126
MAULE,CURICÓ,52,2077
MAULE,CURICÓ,53,2145
MAULE,CURICÓ,54,2129
MAULE,CURICÓ,55,2034
MAULE,CURICÓ,56,1893
MAULE,CURICÓ,57,1821
MAULE,CURICÓ,58,1771
MAULE,CURICÓ,59,1665
MAULE,CURICÓ,60,1645
MAULE,CURICÓ,61,1549
MAULE,CURICÓ,62,1433
MAULE,CURICÓ,63,1346
MAULE,CURICÓ,64,1349
MAULE,CURICÓ,65,1234
MAULE,CURICÓ,66,1188
MAULE,CURICÓ,67,1094
MAULE,CURICÓ,68,1089
MAULE,CURICÓ,69,980
MAULE,CURICÓ,70,936
MAULE,CURICÓ,71,844
MAULE,CURICÓ,72,849
MAULE,CURICÓ,73,801
MAULE,CURICÓ,74,687
MAULE,CURICÓ,75,677
MAULE,CURICÓ,76,673
MAULE,CURICÓ,77,594
MAULE,CURICÓ,78,553
MAULE,CURICÓ,79,465
MAULE,CURICÓ,80,445
MAULE,CURICÓ,81,384
MAULE,CURICÓ,82,352
MAULE,CURICÓ,83,326
MAULE,CURICÓ,84,293
MAULE,CURICÓ,85,285
MAULE,CURICÓ,86,233
MAULE,CURICÓ,87,220
MAULE,CURICÓ,88,200
MAULE,CURICÓ,89,184
MAULE,CURICÓ,90,138
MAULE,CURICÓ,91,96
MAULE,CURICÓ,92,76
MAULE,CURICÓ,93,71
MAULE,CURICÓ,94,46
MAULE,CURICÓ,95,35
MAULE,CURICÓ,96,27
MAULE,CURICÓ,97,16
MAULE,CURICÓ,98,12
MAULE,CURICÓ,99,11
MAULE,CURICÓ,100 o más,48
MAULE,HUALAÑÉ,Total Comuna,9657
MAULE,HUALAÑÉ,0,102
MAULE,HUALAÑÉ,1,103
MAULE,HUALAÑÉ,2,106
MAULE,HUALAÑÉ,3,117
MAULE,HUALAÑÉ,4,105
MAULE,HUALAÑÉ,5,103
MAULE,HUALAÑÉ,6,117
MAULE,HUALAÑÉ,7,126
MAULE,HUALAÑÉ,8,130
MAULE,HUALAÑÉ,9,125
MAULE,HUALAÑÉ,10,116
MAULE,HUALAÑÉ,11,129
MAULE,HUALAÑÉ,12,123
MAULE,HUALAÑÉ,13,113
MAULE,HUALAÑÉ,14,126
MAULE,HUALAÑÉ,15,123
MAULE,HUALAÑÉ,16,166
MAULE,HUALAÑÉ,17,130
MAULE,HUALAÑÉ,18,86
MAULE,HUALAÑÉ,19,102
MAULE,HUALAÑÉ,20,102
MAULE,HUALAÑÉ,21,89
MAULE,HUALAÑÉ,22,104
MAULE,HUALAÑÉ,23,133
MAULE,HUALAÑÉ,24,122
MAULE,HUALAÑÉ,25,125
MAULE,HUALAÑÉ,26,130
MAULE,HUALAÑÉ,27,124
MAULE,HUALAÑÉ,28,124
MAULE,HUALAÑÉ,29,112
MAULE,HUALAÑÉ,30,127
MAULE,HUALAÑÉ,31,110
MAULE,HUALAÑÉ,32,104
MAULE,HUALAÑÉ,33,102
MAULE,HUALAÑÉ,34,93
MAULE,HUALAÑÉ,35,133
MAULE,HUALAÑÉ,36,101
MAULE,HUALAÑÉ,37,112
MAULE,HUALAÑÉ,38,116
MAULE,HUALAÑÉ,39,123
MAULE,HUALAÑÉ,40,111
MAULE,HUALAÑÉ,41,134
MAULE,HUALAÑÉ,42,146
MAULE,HUALAÑÉ,43,154
MAULE,HUALAÑÉ,44,119
MAULE,HUALAÑÉ,45,138
MAULE,HUALAÑÉ,46,151
MAULE,HUALAÑÉ,47,138
MAULE,HUALAÑÉ,48,130
MAULE,HUALAÑÉ,49,178
MAULE,HUALAÑÉ,50,127
MAULE,HUALAÑÉ,51,128
MAULE,HUALAÑÉ,52,156
MAULE,HUALAÑÉ,53,146
MAULE,HUALAÑÉ,54,155
MAULE,HUALAÑÉ,55,158
MAULE,HUALAÑÉ,56,137
MAULE,HUALAÑÉ,57,128
MAULE,HUALAÑÉ,58,140
MAULE,HUALAÑÉ,59,119
MAULE,HUALAÑÉ,60,117
MAULE,HUALAÑÉ,61,129
MAULE,HUALAÑÉ,62,141
MAULE,HUALAÑÉ,63,127
MAULE,HUALAÑÉ,64,114
MAULE,HUALAÑÉ,65,103
MAULE,HUALAÑÉ,66,118
MAULE,HUALAÑÉ,67,114
MAULE,HUALAÑÉ,68,83
MAULE,HUALAÑÉ,69,93
MAULE,HUALAÑÉ,70,94
MAULE,HUALAÑÉ,71,88
MAULE,HUALAÑÉ,72,91
MAULE,HUALAÑÉ,73,75
MAULE,HUALAÑÉ,74,65
MAULE,HUALAÑÉ,75,62
MAULE,HUALAÑÉ,76,58
MAULE,HUALAÑÉ,77,51
MAULE,HUALAÑÉ,78,56
MAULE,HUALAÑÉ,79,44
MAULE,HUALAÑÉ,80,53
MAULE,HUALAÑÉ,81,45
MAULE,HUALAÑÉ,82,44
MAULE,HUALAÑÉ,83,39
MAULE,HUALAÑÉ,84,27
MAULE,HUALAÑÉ,85,34
MAULE,HUALAÑÉ,86,28
MAULE,HUALAÑÉ,87,30
MAULE,HUALAÑÉ,88,27
MAULE,HUALAÑÉ,89,19
MAULE,HUALAÑÉ,90,12
MAULE,HUALAÑÉ,91,14
MAULE,HUALAÑÉ,92,8
MAULE,HUALAÑÉ,93,12
MAULE,HUALAÑÉ,94,4
MAULE,HUALAÑÉ,95,1
MAULE,HUALAÑÉ,96,2
MAULE,HUALAÑÉ,97,5
MAULE,HUALAÑÉ,98,0
MAULE,HUALAÑÉ,99,0
MAULE,HUALAÑÉ,100 o más,3
MAULE,LICANTÉN,Total Comuna,6653
MAULE,LICANTÉN,0,71
MAULE,LICANTÉN,1,72
MAULE,LICANTÉN,2,77
MAULE,LICANTÉN,3,64
MAULE,LICANTÉN,4,77
MAULE,LICANTÉN,5,80
MAULE,LICANTÉN,6,75
MAULE,LICANTÉN,7,100
MAULE,LICANTÉN,8,110
MAULE,LICANTÉN,9,87
MAULE,LICANTÉN,10,83
MAULE,LICANTÉN,11,70
MAULE,LICANTÉN,12,88
MAULE,LICANTÉN,13,90
MAULE,LICANTÉN,14,84
MAULE,LICANTÉN,15,83
MAULE,LICANTÉN,16,93
MAULE,LICANTÉN,17,106
MAULE,LICANTÉN,18,62
MAULE,LICANTÉN,19,53
MAULE,LICANTÉN,20,72
MAULE,LICANTÉN,21,61
MAULE,LICANTÉN,22,66
MAULE,LICANTÉN,23,75
MAULE,LICANTÉN,24,62
MAULE,LICANTÉN,25,96
MAULE,LICANTÉN,26,97
MAULE,LICANTÉN,27,89
MAULE,LICANTÉN,28,94
MAULE,LICANTÉN,29,98
MAULE,LICANTÉN,30,93
MAULE,LICANTÉN,31,77
MAULE,LICANTÉN,32,90
MAULE,LICANTÉN,33,78
MAULE,LICANTÉN,34,87
MAULE,LICANTÉN,35,99
MAULE,LICANTÉN,36,88
MAULE,LICANTÉN,37,74
MAULE,LICANTÉN,38,74
MAULE,LICANTÉN,39,85
MAULE,LICANTÉN,40,80
MAULE,LICANTÉN,41,93
MAULE,LICANTÉN,42,101
MAULE,LICANTÉN,43,94
MAULE,LICANTÉN,44,90
MAULE,LICANTÉN,45,93
MAULE,LICANTÉN,46,90
MAULE,LICANTÉN,47,93
MAULE,LICANTÉN,48,95
MAULE,LICANTÉN,49,103
MAULE,LICANTÉN,50,109
MAULE,LICANTÉN,51,118
MAULE,LICANTÉN,52,112
MAULE,LICANTÉN,53,129
MAULE,LICANTÉN,54,118
MAULE,LICANTÉN,55,79
MAULE,LICANTÉN,56,99
MAULE,LICANTÉN,57,101
MAULE,LICANTÉN,58,85
MAULE,LICANTÉN,59,98
MAULE,LICANTÉN,60,107
MAULE,LICANTÉN,61,82
MAULE,LICANTÉN,62,73
MAULE,LICANTÉN,63,82
MAULE,LICANTÉN,64,65
MAULE,LICANTÉN,65,70
MAULE,LICANTÉN,66,66
MAULE,LICANTÉN,67,80
MAULE,LICANTÉN,68,57
MAULE,LICANTÉN,69,58
MAULE,LICANTÉN,70,53
MAULE,LICANTÉN,71,49
MAULE,LICANTÉN,72,56
MAULE,LICANTÉN,73,42
MAULE,LICANTÉN,74,41
MAULE,LICANTÉN,75,38
MAULE,LICANTÉN,76,39
MAULE,LICANTÉN,77,38
MAULE,LICANTÉN,78,35
MAULE,LICANTÉN,79,32
MAULE,LICANTÉN,80,20
MAULE,LICANTÉN,81,20
MAULE,LICANTÉN,82,20
MAULE,LICANTÉN,83,20
MAULE,LICANTÉN,84,17
MAULE,LICANTÉN,85,19
MAULE,LICANTÉN,86,21
MAULE,LICANTÉN,87,13
MAULE,LICANTÉN,88,9
MAULE,LICANTÉN,89,16
MAULE,LICANTÉN,90,18
MAULE,LICANTÉN,91,11
MAULE,LICANTÉN,92,5
MAULE,LICANTÉN,93,1
MAULE,LICANTÉN,94,1
MAULE,LICANTÉN,95,5
MAULE,LICANTÉN,96,2
MAULE,LICANTÉN,97,0
MAULE,LICANTÉN,98,4
MAULE,LICANTÉN,99,3
MAULE,LICANTÉN,100 o más,5
MAULE,MOLINA,Total Comuna,45976
MAULE,MOLINA,0,570
MAULE,MOLINA,1,651
MAULE,MOLINA,2,662
MAULE,MOLINA,3,639
MAULE,MOLINA,4,631
MAULE,MOLINA,5,626
MAULE,MOLINA,6,649
MAULE,MOLINA,7,669
MAULE,MOLINA,8,662
MAULE,MOLINA,9,646
MAULE,MOLINA,10,640
MAULE,MOLINA,11,628
MAULE,MOLINA,12,584
MAULE,MOLINA,13,534
MAULE,MOLINA,14,622
MAULE,MOLINA,15,615
MAULE,MOLINA,16,644
MAULE,MOLINA,17,659
MAULE,MOLINA,18,633
MAULE,MOLINA,19,639
MAULE,MOLINA,20,599
MAULE,MOLINA,21,585
MAULE,MOLINA,22,673
MAULE,MOLINA,23,645
MAULE,MOLINA,24,701
MAULE,MOLINA,25,654
MAULE,MOLINA,26,633
MAULE,MOLINA,27,794
MAULE,MOLINA,28,679
MAULE,MOLINA,29,678
MAULE,MOLINA,30,661
MAULE,MOLINA,31,620
MAULE,MOLINA,32,591
MAULE,MOLINA,33,560
MAULE,MOLINA,34,647
MAULE,MOLINA,35,700
MAULE,MOLINA,36,647
MAULE,MOLINA,37,645
MAULE,MOLINA,38,626
MAULE,MOLINA,39,651
MAULE,MOLINA,40,626
MAULE,MOLINA,41,638
MAULE,MOLINA,42,649
MAULE,MOLINA,43,647
MAULE,MOLINA,44,619
MAULE,MOLINA,45,559
MAULE,MOLINA,46,530
MAULE,MOLINA,47,562
MAULE,MOLINA,48,599
MAULE,MOLINA,49,672
MAULE,MOLINA,50,665
MAULE,MOLINA,51,675
MAULE,MOLINA,52,681
MAULE,MOLINA,53,701
MAULE,MOLINA,54,628
MAULE,MOLINA,55,623
MAULE,MOLINA,56,588
MAULE,MOLINA,57,562
MAULE,MOLINA,58,580
MAULE,MOLINA,59,560
MAULE,MOLINA,60,521
MAULE,MOLINA,61,517
MAULE,MOLINA,62,482
MAULE,MOLINA,63,503
MAULE,MOLINA,64,445
MAULE,MOLINA,65,409
MAULE,MOLINA,66,394
MAULE,MOLINA,67,372
MAULE,MOLINA,68,355
MAULE,MOLINA,69,361
MAULE,MOLINA,70,352
MAULE,MOLINA,71,311
MAULE,MOLINA,72,273
MAULE,MOLINA,73,263
MAULE,MOLINA,74,269
MAULE,MOLINA,75,226
MAULE,MOLINA,76,214
MAULE,MOLINA,77,206
MAULE,MOLINA,78,207
MAULE,MOLINA,79,160
MAULE,MOLINA,80,150
MAULE,MOLINA,81,144
MAULE,MOLINA,82,129
MAULE,MOLINA,83,98
MAULE,MOLINA,84,81
MAULE,MOLINA,85,93
MAULE,MOLINA,86,86
MAULE,MOLINA,87,87
MAULE,MOLINA,88,62
MAULE,MOLINA,89,62
MAULE,MOLINA,90,50
MAULE,MOLINA,91,24
MAULE,MOLINA,92,35
MAULE,MOLINA,93,18
MAULE,MOLINA,94,10
MAULE,MOLINA,95,13
MAULE,MOLINA,96,16
MAULE,MOLINA,97,6
MAULE,MOLINA,98,5
MAULE,MOLINA,99,3
MAULE,MOLINA,100 o más,8
MAULE,RAUCO,Total Comuna,10484
MAULE,RAUCO,0,128
MAULE,RAUCO,1,118
MAULE,RAUCO,2,129
MAULE,RAUCO,3,132
MAULE,RAUCO,4,144
MAULE,RAUCO,5,120
MAULE,RAUCO,6,145
MAULE,RAUCO,7,142
MAULE,RAUCO,8,141
MAULE,RAUCO,9,150
MAULE,RAUCO,10,150
MAULE,RAUCO,11,146
MAULE,RAUCO,12,150
MAULE,RAUCO,13,116
MAULE,RAUCO,14,146
MAULE,RAUCO,15,146
MAULE,RAUCO,16,148
MAULE,RAUCO,17,136
MAULE,RAUCO,18,132
MAULE,RAUCO,19,142
MAULE,RAUCO,20,160
MAULE,RAUCO,21,118
MAULE,RAUCO,22,151
MAULE,RAUCO,23,137
MAULE,RAUCO,24,133
MAULE,RAUCO,25,134
MAULE,RAUCO,26,164
MAULE,RAUCO,27,145
MAULE,RAUCO,28,159
MAULE,RAUCO,29,169
MAULE,RAUCO,30,136
MAULE,RAUCO,31,115
MAULE,RAUCO,32,112
MAULE,RAUCO,33,128
MAULE,RAUCO,34,135
MAULE,RAUCO,35,126
MAULE,RAUCO,36,133
MAULE,RAUCO,37,124
MAULE,RAUCO,38,146
MAULE,RAUCO,39,138
MAULE,RAUCO,40,137
MAULE,RAUCO,41,153
MAULE,RAUCO,42,158
MAULE,RAUCO,43,163
MAULE,RAUCO,44,149
MAULE,RAUCO,45,150
MAULE,RAUCO,46,128
MAULE,RAUCO,47,174
MAULE,RAUCO,48,136
MAULE,RAUCO,49,165
MAULE,RAUCO,50,176
MAULE,RAUCO,51,146
MAULE,RAUCO,52,144
MAULE,RAUCO,53,175
MAULE,RAUCO,54,160
MAULE,RAUCO,55,143
MAULE,RAUCO,56,139
MAULE,RAUCO,57,122
MAULE,RAUCO,58,123
MAULE,RAUCO,59,127
MAULE,RAUCO,60,126
MAULE,RAUCO,61,113
MAULE,RAUCO,62,95
MAULE,RAUCO,63,125
MAULE,RAUCO,64,114
MAULE,RAUCO,65,96
MAULE,RAUCO,66,105
MAULE,RAUCO,67,85
MAULE,RAUCO,68,86
MAULE,RAUCO,69,97
MAULE,RAUCO,70,72
MAULE,RAUCO,71,73
MAULE,RAUCO,72,88
MAULE,RAUCO,73,63
MAULE,RAUCO,74,64
MAULE,RAUCO,75,58
MAULE,RAUCO,76,49
MAULE,RAUCO,77,66
MAULE,RAUCO,78,47
MAULE,RAUCO,79,45
MAULE,RAUCO,80,35
MAULE,RAUCO,81,32
MAULE,RAUCO,82,37
MAULE,RAUCO,83,42
MAULE,RAUCO,84,28
MAULE,RAUCO,85,28
MAULE,RAUCO,86,19
MAULE,RAUCO,87,22
MAULE,RAUCO,88,14
MAULE,RAUCO,89,13
MAULE,RAUCO,90,21
MAULE,RAUCO,91,4
MAULE,RAUCO,92,5
MAULE,RAUCO,93,8
MAULE,RAUCO,94,5
MAULE,RAUCO,95,2
MAULE,RAUCO,96,2
MAULE,RAUCO,97,1
MAULE,RAUCO,98,2
MAULE,RAUCO,99,1
MAULE,RAUCO,100 o más,4
MAULE,ROMERAL,Total Comuna,15187
MAULE,ROMERAL,0,195
MAULE,ROMERAL,1,197
MAULE,ROMERAL,2,214
MAULE,ROMERAL,3,178
MAULE,ROMERAL,4,221
MAULE,ROMERAL,5,190
MAULE,ROMERAL,6,226
MAULE,ROMERAL,7,191
MAULE,ROMERAL,8,186
MAULE,ROMERAL,9,205
MAULE,ROMERAL,10,216
MAULE,ROMERAL,11,214
MAULE,ROMERAL,12,216
MAULE,ROMERAL,13,178
MAULE,ROMERAL,14,204
MAULE,ROMERAL,15,218
MAULE,ROMERAL,16,230
MAULE,ROMERAL,17,187
MAULE,ROMERAL,18,187
MAULE,ROMERAL,19,180
MAULE,ROMERAL,20,213
MAULE,ROMERAL,21,185
MAULE,ROMERAL,22,197
MAULE,ROMERAL,23,177
MAULE,ROMERAL,24,228
MAULE,ROMERAL,25,228
MAULE,ROMERAL,26,242
MAULE,ROMERAL,27,239
MAULE,ROMERAL,28,226
MAULE,ROMERAL,29,251
MAULE,ROMERAL,30,216
MAULE,ROMERAL,31,181
MAULE,ROMERAL,32,209
MAULE,ROMERAL,33,213
MAULE,ROMERAL,34,193
MAULE,ROMERAL,35,226
MAULE,ROMERAL,36,189
MAULE,ROMERAL,37,201
MAULE,ROMERAL,38,216
MAULE,ROMERAL,39,212
MAULE,ROMERAL,40,225
MAULE,ROMERAL,41,225
MAULE,ROMERAL,42,238
MAULE,ROMERAL,43,267
MAULE,ROMERAL,44,262
MAULE,ROMERAL,45,194
MAULE,ROMERAL,46,213
MAULE,ROMERAL,47,224
MAULE,ROMERAL,48,249
MAULE,ROMERAL,49,240
MAULE,ROMERAL,50,226
MAULE,ROMERAL,51,249
MAULE,ROMERAL,52,204
MAULE,ROMERAL,53,243
MAULE,ROMERAL,54,215
MAULE,ROMERAL,55,214
MAULE,ROMERAL,56,184
MAULE,ROMERAL,57,197
MAULE,ROMERAL,58,162
MAULE,ROMERAL,59,182
MAULE,ROMERAL,60,187
MAULE,ROMERAL,61,147
MAULE,ROMERAL,62,140
MAULE,ROMERAL,63,155
MAULE,ROMERAL,64,130
MAULE,ROMERAL,65,117
MAULE,ROMERAL,66,128
MAULE,ROMERAL,67,136
MAULE,ROMERAL,68,126
MAULE,ROMERAL,69,111
MAULE,ROMERAL,70,119
MAULE,ROMERAL,71,87
MAULE,ROMERAL,72,92
MAULE,ROMERAL,73,81
MAULE,ROMERAL,74,63
MAULE,ROMERAL,75,84
MAULE,ROMERAL,76,61
MAULE,ROMERAL,77,60
MAULE,ROMERAL,78,62
MAULE,ROMERAL,79,57
MAULE,ROMERAL,80,48
MAULE,ROMERAL,81,25
MAULE,ROMERAL,82,52
MAULE,ROMERAL,83,39
