y1,y11,y20amonto,y29_2b,sexo,region,esc,oficio1
,,,,2,14,12.0,
,,,,1,14,3.0,7.0
800000.0,,,,2,14,17.0,2.0
,,,,2,14,14.0,5.0
,,,,1,14,12.0,5.0
,,,,2,14,11.0,
,,21243.0,,1,14,,
-88.0,,,,2,14,4.0,5.0
,,,,2,14,,
,,,214296.0,1,14,8.0,
,,,,2,14,12.0,5.0
,,,,1,14,17.0,
290000.0,,,,2,14,7.0,9.0
600000.0,,,,1,14,11.0,8.0
400000.0,,,,2,14,13.0,5.0
,,21243.0,,2,14,,
350000.0,,,,1,14,12.0,5.0
400000.0,,,,2,14,15.0,5.0
,,,,2,14,0.0,
0.0,,,,2,14,13.0,9.0
280000.0,,,,2,14,12.0,9.0
,,,,2,14,,
,,,,1,14,8.0,
,,,120000.0,2,14,10.0,
,,,,1,14,13.0,
,,,,1,14,,
532000.0,,,,1,14,12.0,5.0
320000.0,,,,1,14,9.0,7.0
200000.0,,,,2,14,12.0,9.0
,,,230000.0,1,14,0.0,
,,,,1,14,,
420000.0,,,,1,14,12.0,9.0
,,,,2,14,8.0,
500000.0,,,,1,14,12.0,9.0
,,,,2,14,6.0,
,,,214296.0,1,14,9.0,7.0
,,,,1,14,11.0,
800000.0,,,,2,14,15.0,3.0
600000.0,,,,1,14,12.0,7.0
800000.0,,,,2,14,17.0,2.0
,,,300000.0,1,14,8.0,7.0
480000.0,,,,2,14,12.0,9.0
,,,,1,14,17.0,
500000.0,,,,2,14,14.0,3.0
,,,,1,14,,
0.0,,,,2,14,14.0,5.0
,,,,2,14,,
650000.0,,,,2,14,12.0,4.0
450000.0,,,,1,14,14.0,9.0
530000.0,,,,2,14,12.0,3.0
,,,,2,14,,
600000.0,,,,1,14,12.0,7.0
,,,,2,14,12.0,
550000.0,,,300000.0,1,14,12.0,8.0
,350000.0,,,2,14,12.0,
,,,,2,14,11.0,
,,,,1,14,9.0,
,,,,2,14,,
350000.0,,,214000.0,1,14,10.0,9.0
150000.0,,,,2,14,13.0,8.0
0.0,,,,1,14,10.0,8.0
,,21243.0,,1,14,,
300000.0,,,,2,14,15.0,3.0
500000.0,,,,1,14,15.0,3.0
,,,,1,14,16.0,
500000.0,,,,1,14,12.0,9.0
,,,,2,14,15.0,5.0
,,,,1,14,14.0,
,,21243.0,,2,14,12.0,
,,21243.0,,2,14,12.0,
,,21243.0,,2,14,,
510000.0,,,,2,14,10.0,9.0
-88.0,,,,2,14,12.0,9.0
,,,,2,14,14.0,
570000.0,,,,1,14,8.0,9.0
,,,215000.0,2,14,8.0,
,,,,1,14,12.0,8.0
,,,,1,14,12.0,
,,,214296.0,2,14,8.0,
600000.0,,,,1,14,8.0,8.0
,,,420000.0,2,14,3.0,
,,,214296.0,2,14,6.0,
,,,300000.0,1,14,6.0,
500000.0,,,,2,14,12.0,5.0
500000.0,,,,1,14,12.0,5.0
,,,,1,14,,
,,,,2,14,4.0,
600000.0,,,,2,14,12.0,5.0
60000.0,,,215000.0,2,14,4.0,9.0
320000.0,,,,1,14,13.0,4.0
,,,,1,14,12.0,
,,,214296.0,1,14,4.0,
,,,214296.0,2,14,6.0,
550000.0,,,,2,14,12.0,5.0
,,,,1,14,12.0,
,,21243.0,,2,14,,
607000.0,,,,2,14,15.0,3.0
,,,,1,14,,
900000.0,,,,1,14,17.0,2.0
,,,,1,14,14.0,
1000000.0,,,,2,14,14.0,7.0
,,,,2,14,10.0,
,,,,2,14,12.0,
,,,,2,14,12.0,
,,,,1,14,15.0,
,,,,1,14,17.0,
,,,,2,14,15.0,
,,,,2,14,17.0,
,,,,2,14,16.0,
,,,,1,14,12.0,8.0
,,,,2,14,14.0,7.0
,,,,1,14,13.0,
,,,,1,14,16.0,8.0
-88.0,,,,2,14,17.0,3.0
600000.0,,,,2,14,15.0,5.0
,,,,1,14,12.0,
,,,,2,14,13.0,
700000.0,,,,2,14,12.0,3.0
,,,,1,14,15.0,
,,,,1,14,,
,,,,2,14,9.0,
,,,,2,14,8.0,
400000.0,,,,1,14,14.0,8.0
,,,,2,14,10.0,
,,,,1,14,,
300000.0,,,,2,14,2.0,9.0
,,,,1,14,10.0,
,,,,1,14,10.0,
,,,,2,14,9.0,
,,,,2,14,,
300000.0,,,214296.0,2,14,8.0,9.0
390000.0,,,178000.0,1,14,2.0,5.0
,,,,2,14,12.0,
,,,,2,14,12.0,8.0
700000.0,,,,2,14,12.0,7.0
,,,,2,14,,
540000.0,,,,2,14,14.0,4.0
,,,,1,14,12.0,
,,,,2,14,10.0,
,,,450000.0,1,14,12.0,
380000.0,,,,1,14,14.0,2.0
,,,200000.0,2,14,9.0,
,,,200000.0,1,14,10.0,
200000.0,,,,1,14,12.0,9.0
700000.0,,,,1,14,12.0,7.0
200000.0,,,,2,14,8.0,9.0
,,,,1,14,12.0,6.0
,,,,1,14,,
,,,,2,14,,
,,,,1,14,12.0,
500000.0,,,,2,14,16.0,2.0
500000.0,,,,1,14,16.0,8.0
,,,,2,14,12.0,
,,,,1,14,14.0,
,,,260000.0,1,14,12.0,
,,,,2,14,10.0,
520000.0,,,,2,14,14.0,5.0
680000.0,,,,1,14,12.0,7.0
420000.0,,,,2,14,7.0,9.0
,,,300000.0,1,14,6.0,
400000.0,,,350000.0,1,14,6.0,6.0
500000.0,,,,1,14,12.0,9.0
,,,,2,14,12.0,
600000.0,,,,1,14,12.0,9.0
,,,,1,14,12.0,5.0
,,,,2,14,12.0,
300000.0,,,,2,14,14.0,9.0
,,,,2,14,2.0,
,,,216000.0,2,14,6.0,
,,,280000.0,1,14,2.0,
300000.0,,,,1,14,12.0,5.0
,,,,2,14,11.0,
,,,,2,14,4.0,
,,,300000.0,1,14,5.0,
,,,,2,14,,
,,,,2,14,12.0,
1200000.0,,,,1,14,12.0,8.0
,,,214296.0,2,14,12.0,
1000000.0,,,,2,14,12.0,4.0
800000.0,,,,1,14,17.0,1.0
,,,,2,14,12.0,
,,,303000.0,2,14,2.0,
,,,384940.0,1,14,6.0,
0.0,,,,2,14,12.0,5.0
505937.0,,,,1,14,10.0,8.0
,,,,2,14,1.0,
,,,214296.0,2,14,6.0,
600000.0,,,,2,14,15.0,3.0
,,,,1,14,12.0,1.0
,,,,2,14,12.0,
460000.0,,,,2,14,12.0,9.0
,,,,1,14,12.0,
,,,,2,14,8.0,
,,,,1,14,7.0,
,,,,1,14,12.0,7.0
1500000.0,,,,1,14,17.0,2.0
,,,,2,14,12.0,
,,,,2,14,11.0,
,,,,1,14,10.0,
,,,,2,14,,
,,,,1,14,,
,,,210000.0,2,14,4.0,
500000.0,,,,2,14,15.0,9.0
,,,,2,14,15.0,
,,,,2,14,13.0,
,,,,2,14,8.0,
,,,300000.0,1,14,8.0,
,,,100000.0,2,14,12.0,
,,,,1,14,12.0,
,,,330000.0,1,14,8.0,
,,,,2,14,10.0,
400000.0,,,,2,14,12.0,5.0
300000.0,,,,2,14,12.0,2.0
,,,,2,14,,
,,,230000.0,1,14,12.0,7.0
,,,266000.0,1,14,0.0,
,800000.0,,,1,14,12.0,
,,,,2,14,12.0,
1200000.0,,,,2,14,14.0,2.0
,,,,2,14,15.0,
,,,260000.0,2,14,17.0,
,,,320000.0,1,14,17.0,
,,,220000.0,2,14,10.0,9.0
,,,320000.0,1,14,5.0,7.0
400000.0,,,,2,14,15.0,2.0
,,,,2,14,13.0,
2200000.0,,,,2,14,16.0,1.0
780000.0,,,,1,14,13.0,1.0
1500000.0,,,,2,14,17.0,2.0
1300000.0,,,,1,14,13.0,2.0
240000.0,,,,2,14,13.0,5.0
,,,270000.0,1,14,12.0,
,,,,1,14,17.0,
300000.0,,,,2,14,16.0,5.0
650000.0,,,,1,14,14.0,3.0
,,,,2,14,12.0,
250000.0,,,,2,14,14.0,5.0
,,,,1,14,12.0,
,,,,1,14,,
1900000.0,,,,2,14,17.0,2.0
,,,,2,14,12.0,
,,,,2,14,16.0,
,,,214296.0,1,14,18.0,
,,,850000.0,1,14,12.0,
,,,433000.0,2,14,8.0,
,,,,1,14,17.0,1.0
1100000.0,,,,2,14,17.0,3.0
,,,,2,14,18.0,
500000.0,,,,1,14,8.0,9.0
,,,214296.0,1,14,12.0,7.0
,,,,2,14,12.0,7.0
,,,,1,14,12.0,8.0
,,,,1,14,,
1300000.0,,,,2,14,16.0,2.0
,,,,2,14,,
,,,,2,14,,
,,,,1,14,15.0,
,,,,2,14,12.0,6.0
,,,,1,14,,
,,,,1,14,12.0,
,,,,2,14,12.0,
500000.0,,,,1,14,12.0,5.0
,,,,2,14,12.0,
,,,,1,14,8.0,9.0
,,,330000.0,2,14,2.0,
1400000.0,,,,2,14,21.0,2.0
1400000.0,,,,2,14,21.0,2.0
,,,,1,14,9.0,9.0
,,21243.0,,1,14,,
170000.0,,,,2,14,12.0,9.0
,,,,1,14,8.0,
,,21243.0,,2,14,,
150000.0,,,214000.0,2,14,15.0,4.0
,,,,1,14,17.0,2.0
,,,,2,14,17.0,2.0
1300000.0,,,,1,14,15.0,2.0
650000.0,,,,2,14,15.0,3.0
,,,,1,14,,
,,,214000.0,2,14,4.0,
,,,,2,14,5.0,
700000.0,,,,2,14,12.0,5.0
,,,,1,14,12.0,5.0
1000000.0,,,,2,14,17.0,2.0
,,,214000.0,1,14,3.0,
,,,214000.0,2,14,6.0,
,,,,2,14,12.0,
400000.0,,,,1,14,10.0,8.0
,,,,2,14,,
200000.0,,,,2,14,12.0,9.0
,,,,1,14,5.0,7.0
,,,,1,14,,
,,,,1,14,11.0,9.0
,,,,1,14,3.0,
,,,,2,14,3.0,
,,,,2,14,12.0,
,,,,2,14,10.0,
,,,,2,14,8.0,
500000.0,,,,1,14,10.0,6.0
600000.0,,,,1,14,12.0,7.0
630000.0,,,,2,14,15.0,3.0
,,,,1,14,10.0,
,,,,1,14,,
,,,,1,14,12.0,3.0
640000.0,,,,1,14,12.0,4.0
600000.0,,,,1,14,12.0,7.0
500000.0,,,,2,14,12.0,9.0
,,,,1,14,11.0,
,,,,1,14,,
,,,,2,14,,
560000.0,,,,2,14,12.0,5.0
,,,,1,14,15.0,7.0
,,,214296.0,2,14,0.0,
490000.0,,,,2,14,15.0,4.0
,,,,2,14,11.0,
,,,,1,14,2.0,
100000.0,,,,2,14,12.0,5.0
500000.0,,,,1,14,12.0,9.0
400000.0,,,,2,14,12.0,9.0
,,,,2,14,,
,,,,1,14,7.0,7.0
,,,,1,14,10.0,6.0
500000.0,,,,1,14,10.0,9.0
450000.0,,,,2,14,12.0,9.0
,,,,1,14,9.0,
,,,,1,14,12.0,
,,,,2,14,8.0,5.0
150000.0,,,,1,14,10.0,9.0
,,,200000.0,1,14,7.0,
,,,,2,14,0.0,
,,,,2,14,6.0,
,,,1600000.0,1,14,17.0,
400000.0,,,,1,14,15.0,6.0
,,,,2,14,6.0,
,,,,1,14,11.0,6.0
,,,,2,14,12.0,5.0
,,,,1,14,12.0,
,,,,2,14,5.0,9.0
,,,,1,14,5.0,7.0
,,,,1,14,8.0,9.0
,,,,2,14,12.0,
300000.0,,,,2,14,12.0,7.0
500000.0,,,,1,14,12.0,7.0
,,,,2,14,12.0,
,,21243.0,,1,14,,
,,21243.0,,2,14,,
,,,400000.0,1,14,12.0,
,,,340000.0,2,14,12.0,
,,,200500.0,2,14,10.0,
,,,796000.0,1,14,17.0,
,,,-88.0,1,14,12.0,5.0
,,,,2,14,8.0,
,,,,1,14,8.0,
,,,,2,14,8.0,
,,,,1,14,17.0,2.0
,200000.0,,,2,14,14.0,
,,,300000.0,2,14,3.0,
,,,,2,14,6.0,
1200000.0,,,,1,14,12.0,6.0
,,,,2,14,9.0,
4280000.0,,,,1,14,17.0,2.0
550000.0,,,,2,14,17.0,2.0
,,,,1,14,,
,,,,1,14,,
800000.0,,,,2,14,17.0,2.0
1120000.0,,,,1,14,17.0,2.0
530000.0,,,,2,14,14.0,3.0
1000000.0,,,,1,14,17.0,2.0
,,,,1,14,,
,,,500000.0,1,14,12.0,8.0
,,,,2,14,13.0,
500000.0,,,,1,14,18.0,2.0
,,,214296.0,2,14,14.0,
,,,800000.0,1,14,16.0,
,,,480000.0,2,14,3.0,
500000.0,,,,1,14,8.0,7.0
,,,,1,14,12.0,7.0
690000.0,,,,2,14,17.0,2.0
700000.0,,,,1,14,12.0,3.0
,,,,2,14,9.0,
,,,700000.0,1,14,14.0,
1500000.0,,,,2,14,15.0,5.0
,,,,1,14,,
,,,214296.0,2,14,8.0,
,,,250000.0,1,14,9.0,
500000.0,,,214296.0,1,14,7.0,8.0
200000.0,,,,2,14,5.0,9.0
,,,,2,14,8.0,
,,21243.0,,2,14,,
,,21243.0,,1,14,,
,,,200000.0,1,14,0.0,
,,,,1,14,12.0,5.0
540000.0,,,,2,14,15.0,5.0
250000.0,,,,2,14,14.0,9.0
50000.0,,,,2,14,15.0,3.0
850000.0,,,,1,14,17.0,2.0
450000.0,,,,2,14,15.0,3.0
,,,,1,14,,
,,,,1,14,,
,,,,1,14,,
1800000.0,,,,1,14,17.0,2.0
2000000.0,,,,2,14,17.0,2.0
,,,,2,14,12.0,
,,,,1,14,,
,,,,1,14,15.0,1.0
,,,,2,14,12.0,5.0
,,,,1,14,8.0,7.0
200000.0,,,,2,14,12.0,9.0
500000.0,,,,2,14,17.0,4.0
,,,230000.0,1,14,17.0,1.0
,,,220000.0,2,14,15.0,
700000.0,,,,1,14,15.0,6.0
,300000.0,,,2,14,15.0,
405000.0,,,,1,14,2.0,6.0
750000.0,,,,1,14,9.0,6.0
,,,,2,14,8.0,
480000.0,,,,1,14,12.0,7.0
,,,,2,14,13.0,2.0
650000.0,,,,1,14,12.0,3.0
,,,,1,14,,
,,,,2,14,,
,,,,2,14,12.0,
404000.0,,,,1,14,12.0,9.0
150000.0,,,,2,14,12.0,9.0
,,21243.0,,2,14,,
3000000.0,,,,1,14,17.0,1.0
,,,,2,14,12.0,
,,,,1,14,12.0,
,50000.0,,,2,14,12.0,
,,,214296.0,2,14,5.0,
500000.0,,,,1,14,15.0,9.0
,,,,2,14,13.0,
,,,,2,14,15.0,
,,,,1,14,8.0,7.0
500000.0,,,,2,14,11.0,5.0
,,,,1,14,11.0,
,,21243.0,,2,14,9.0,
570000.0,,,,2,14,16.0,4.0
570000.0,,,,1,14,12.0,5.0
,,,,1,14,14.0,
,,,,2,14,9.0,
,,,,2,14,,
,,,214296.0,2,14,1.0,
,,,,1,14,7.0,
,,,214296.0,2,14,0.0,
,,,209000.0,2,14,9.0,
0.0,,,,2,14,12.0,3.0
,,,,1,14,12.0,
,,,,1,14,8.0,6.0
,200000.0,,,2,14,3.0,
,,,,2,14,10.0,
,,,230000.0,2,14,,
,,,,1,14,9.0,
,,21243.0,,1,14,,
,,,220000.0,2,14,3.0,
,,,230000.0,2,14,3.0,
,,,220000.0,1,14,3.0,
,,,,2,14,3.0,
,,,200000.0,1,14,6.0,7.0
,,,,1,14,4.0,
,,,,2,14,12.0,
,,,,1,14,8.0,7.0
,,,,2,14,,
,,,,1,14,12.0,7.0
300000.0,,,,2,14,14.0,9.0
,,,,2,14,13.0,
,,21243.0,,1,14,,
,90000.0,,,2,14,12.0,
,,,,2,14,9.0,
,,,,1,14,,
,,,,2,14,,
,,,,1,14,,
,,,,1,14,,
625000.0,,,,2,14,12.0,5.0
,,,,2,14,13.0,
600000.0,,,,1,14,12.0,6.0
120000.0,,,,1,14,12.0,9.0
400000.0,,,,1,14,4.0,6.0
,,,,1,14,8.0,
,,,,2,14,12.0,5.0
800000.0,,,,1,14,12.0,7.0
,,,,1,14,10.0,
,,,,1,14,,
,,,224710.0,2,14,0.0,
,,,214296.0,1,14,11.0,
650000.0,,,,1,14,12.0,7.0
,,,,2,14,,
,,,200000.0,2,14,6.0,
,,,,1,14,,
,,,,1,14,,
,,,300000.0,1,14,0.0,6.0
500000.0,,,,2,14,8.0,6.0
,,,,1,14,5.0,
,,,,1,14,18.0,2.0
,,,,2,14,19.0,2.0
,,,,1,14,12.0,
,,,,1,14,,
,,,,2,14,12.0,5.0
,,,225000.0,2,14,0.0,
,,21243.0,,1,14,,
500000.0,,,,1,14,15.0,8.0
,,,,1,14,8.0,
,,,,2,14,8.0,
-88.0,,,,2,14,15.0,4.0
,,,,1,14,14.0,
,,,,1,14,12.0,
150000.0,,,,2,14,8.0,5.0
500000.0,,,,2,14,16.0,3.0
500000.0,,,,2,14,4.0,6.0
405000.0,,,,1,14,15.0,5.0
,,,,1,14,11.0,
240000.0,,,,2,14,9.0,9.0
650000.0,,,,2,14,15.0,3.0
500000.0,,,,1,14,12.0,7.0
,,,,2,14,9.0,
,,,215000.0,2,14,6.0,
200000.0,,,,1,14,10.0,7.0
,,21243.0,,2,14,9.0,
770000.0,,,385000.0,1,14,8.0,8.0
,,,300000.0,1,14,4.0,
,,,,2,14,0.0,
700000.0,,,,1,14,10.0,8.0
760000.0,,,,1,14,8.0,5.0
,,,,2,14,8.0,
600000.0,,,,2,14,16.0,4.0
,,,,1,14,15.0,
,,,,2,14,15.0,
450000.0,,,,1,14,8.0,8.0
,,,,2,14,6.0,
,200000.0,,,1,14,10.0,
215000.0,,,,2,14,12.0,4.0
,,,,2,14,13.0,
500000.0,,,,1,14,12.0,6.0
,,,,2,14,12.0,
,,,,2,14,11.0,
,,,,2,14,,
500000.0,,,,2,14,17.0,5.0
700000.0,,,,1,14,15.0,7.0
,,,,1,14,,
,,,,1,14,,
700000.0,,,,1,14,12.0,8.0
,,,,2,14,10.0,
,,,,1,14,12.0,
,,,,1,14,,
,,,,1,14,,
,,,,2,14,,
,,,,2,14,3.0,
,,,,2,14,12.0,7.0
,,,,2,14,15.0,
,,21243.0,,2,14,10.0,
,,21243.0,,1,14,,
,,,,1,14,12.0,7.0
500000.0,,,,2,14,12.0,5.0
500000.0,,,,1,14,12.0,8.0
,,,,1,14,10.0,
600000.0,,,,1,14,12.0,8.0
,,,103000.0,2,14,10.0,
450000.0,,,,2,14,15.0,5.0
,,,,2,14,12.0,
,,,,2,14,,
500000.0,,,,2,14,12.0,5.0
,,,,1,14,,
960000.0,,,,1,14,17.0,2.0
0.0,,,,2,14,13.0,3.0
,,,,2,14,10.0,
,,,,1,14,,
,,,,2,14,12.0,6.0
,,,,1,14,7.0,6.0
,,,,2,14,11.0,
,,,,2,14,,
,,,200000.0,2,14,8.0,
,,,,2,14,,
,,,,1,14,,
,,,,2,14,11.0,5.0
450000.0,,,,2,14,11.0,9.0
,,,,1,14,6.0,7.0
,,,,2,14,12.0,
,,,,1,14,8.0,6.0
,,,,2,14,6.0,
590000.0,,,,2,14,15.0,3.0
,,,214296.0,1,14,8.0,
,,,,2,14,9.0,
500000.0,,,,2,14,12.0,5.0
850000.0,,,,2,14,15.0,3.0
,,,214000.0,2,14,2.0,
,,,214000.0,1,14,4.0,
,,,,2,14,9.0,5.0
,,,,1,14,8.0,
,,,,1,14,,
,,,,1,14,12.0,7.0
,,,340000.0,2,14,12.0,
500000.0,,,,1,14,12.0,5.0
450000.0,,,,2,14,8.0,9.0
,,,,1,14,15.0,9.0
,,,,1,14,11.0,
,,,,2,14,,
500000.0,,,,1,14,12.0,5.0
,,,,2,14,17.0,
,,,,2,14,,
900000.0,,,,1,14,13.0,8.0
600000.0,,,,2,14,12.0,5.0
,,,,2,14,16.0,
550000.0,,,,1,14,13.0,8.0
280000.0,,,,2,14,8.0,9.0
820000.0,,,,1,14,17.0,2.0
,,,,1,14,12.0,5.0
500000.0,,,,2,14,14.0,5.0
,,,220000.0,2,14,15.0,
,,,214296.0,2,14,9.0,
,,,214296.0,2,14,13.0,
,,,214296.0,2,14,0.0,
,,,,2,14,1.0,
,,,,2,14,1.0,
,,,,2,14,0.0,
,,,214296.0,2,14,0.0,
200000.0,,,,1,14,12.0,7.0
,,,494000.0,2,14,10.0,
,,,440000.0,1,14,12.0,
,,,,2,14,17.0,
,,,,1,14,,
,,,214296.0,2,14,6.0,
900000.0,,,,1,14,14.0,3.0
,,21243.0,,2,14,,
500000.0,,,,2,14,14.0,3.0
,,21243.0,,2,14,12.0,
,,,800000.0,1,14,12.0,
,,,,1,14,9.0,5.0
,,,,2,14,12.0,8.0
,,,,1,14,8.0,9.0
0.0,,,,2,14,15.0,3.0
,,,,2,14,,
,,,,2,14,,
,,,,2,14,,
600000.0,,,,1,14,15.0,7.0
,,,,2,14,9.0,
,,,,1,14,12.0,
,,,,2,14,0.0,
290000.0,,,214000.0,2,14,9.0,9.0
800000.0,,,,1,14,12.0,2.0
550000.0,,,,1,14,12.0,5.0
,,,,2,14,7.0,
,,,,1,14,6.0,
670000.0,,,,1,14,6.0,9.0
,,,,2,14,10.0,
500000.0,,,,1,14,12.0,7.0
,,,260000.0,1,14,8.0,
470000.0,,,,1,14,10.0,9.0
,,,,2,14,12.0,
,,,,1,14,12.0,
,,,,2,14,13.0,
,,,,1,14,,
,,,100000.0,2,14,11.0,
,,,214000.0,2,14,0.0,
,,,400000.0,1,14,1.0,
,,,,2,14,12.0,
,,21243.0,,1,14,,
,,,214296.0,2,14,2.0,
,,,314296.0,1,14,4.0,
,,,,2,14,8.0,
,,,,1,14,12.0,
470000.0,,,260000.0,1,14,8.0,9.0
600000.0,,,,1,14,2.0,6.0
450000.0,,,,1,14,8.0,6.0
460000.0,,,,2,14,12.0,9.0
,,,,1,14,13.0,
,,,,1,14,13.0,
,,,,2,14,17.0,
,,,,2,14,11.0,
,,,214296.0,1,14,3.0,9.0
,,,,2,14,11.0,
,,,214000.0,2,14,12.0,
,,,,1,14,6.0,7.0
,,,,1,14,3.0,9.0
,,,220000.0,2,14,5.0,7.0
,,,,2,14,12.0,
,300000.0,,,1,14,12.0,
,,,,2,14,,
,,,214296.0,1,14,9.0,
480000.0,,,300000.0,2,14,6.0,5.0
,,,,2,14,6.0,6.0
,,,,2,14,8.0,
,,,,1,14,8.0,
,,,214000.0,2,14,,
,,,,2,14,14.0,
,,,214000.0,2,14,0.0,
,,,,2,14,8.0,
,,,,1,14,12.0,
,,,,1,14,12.0,5.0
900000.0,,,,2,14,10.0,9.0
,,,,1,14,9.0,5.0
,,,,2,14,,
,,,,1,14,,
0.0,,,,2,14,8.0,9.0
,,,,2,14,12.0,
,,,,1,14,12.0,7.0
,,,,2,14,12.0,
,,,,2,14,,
,,,,2,14,,
,,,,2,14,,
,,,,1,14,11.0,9.0
,,,,2,14,5.0,9.0
510000.0,,,,1,14,8.0,7.0
500000.0,,,,1,14,9.0,7.0
500000.0,,,,1,14,12.0,4.0
,,,,2,14,18.0,2.0
600000.0,,,,2,14,14.0,4.0
,,,,1,14,17.0,2.0
,,,,1,14,17.0,
0.0,,,,1,14,17.0,2.0
,,,,2,14,15.0,
,,,,1,14,0.0,
,,,,2,14,17.0,
,,,,2,14,9.0,
,,,,2,14,12.0,
400000.0,,,,2,14,12.0,3.0
,,,240000.0,2,14,9.0,
1500000.0,,,,2,14,16.0,2.0
1100000.0,,,,1,14,16.0,2.0
1300000.0,,,,2,14,16.0,2.0
,,,,1,14,,
,,,,2,14,13.0,
500000.0,,,,1,14,12.0,5.0
800000.0,,,,1,14,14.0,2.0
600000.0,,,,1,14,17.0,2.0
400000.0,,,,1,14,12.0,5.0
,,,,1,14,10.0,
730000.0,,,,2,14,12.0,4.0
,,,,2,14,12.0,
,,,214296.0,2,14,4.0,
,,,,2,14,12.0,5.0
,,,,1,14,,
700000.0,,,300000.0,1,14,12.0,5.0
,,,,2,14,12.0,
,,,,1,14,0.0,
500000.0,,,,2,14,13.0,3.0
,,,,2,14,,
,,,,2,14,12.0,5.0
,,,,1,14,12.0,7.0
,,,,1,14,12.0,7.0
,,,,2,14,12.0,
380000.0,,,,2,14,12.0,5.0
,,,,2,14,3.0,
,,,,2,14,12.0,
,,,800000.0,1,14,17.0,
1000000.0,,,,1,14,17.0,2.0
,,,,2,14,15.0,7.0
,,21243.0,,1,14,,
,,,,2,14,,
,,,,2,14,12.0,
,,21243.0,,2,14,,
,,21243.0,,2,14,,
700000.0,,,,2,14,17.0,2.0
1000000.0,,,,1,14,12.0,7.0
,,,,2,14,,
,,,,1,14,,
350000.0,,,,1,14,15.0,8.0
,1500000.0,,,2,14,17.0,
,,,,2,14,12.0,
,,,,2,14,,
,,,,2,14,,
,,,,1,14,,
300000.0,,,,2,14,15.0,5.0
500000.0,,,,1,14,12.0,9.0
,,,,1,14,16.0,
,,21243.0,,2,14,,
1500000.0,,,,2,14,16.0,2.0
550000.0,,,,2,14,17.0,2.0
,,,,1,14,11.0,
,,,,2,14,,
300000.0,,,,2,14,12.0,5.0
,,,,1,14,12.0,
,,,,1,14,,
260000.0,,,,2,14,17.0,5.0
900000.0,,,,1,14,14.0,5.0
750000.0,,,,2,14,15.0,3.0
750000.0,,,,1,14,15.0,3.0
,,,,1,14,,
,,,,2,14,,
1000000.0,,,,1,14,12.0,5.0
,,,,2,14,15.0,3.0
,,,,1,14,15.0,7.0
,,,,2,14,,
,,,,2,14,12.0,
,,,,2,14,12.0,
,,,,2,14,17.0,
,,,402000.0,1,14,8.0,
,,,241000.0,2,14,5.0,
,,,274296.0,2,14,2.0,
,,,214296.0,1,14,8.0,8.0
1100000.0,,,,1,14,17.0,4.0
500000.0,,,,1,14,15.0,7.0
,,,,1,14,12.0,7.0
500000.0,,,,2,14,8.0,7.0
500000.0,,,,1,14,8.0,7.0
500000.0,,,,1,14,12.0,7.0
700000.0,,,,2,14,13.0,7.0
500000.0,,,,2,14,15.0,3.0
2000000.0,,,,1,14,8.0,6.0
,,,,2,14,12.0,
,,,238000.0,2,14,11.0,
,,,,1,14,12.0,7.0
,,,214296.0,2,14,8.0,
,,,,2,14,17.0,
,,21243.0,,1,14,,
,,,,2,14,12.0,
,,,214000.0,2,14,0.0,
,,,,1,14,14.0,7.0
,,,323000.0,2,14,12.0,
,,,,2,14,17.0,
,,,214000.0,2,14,10.0,
,,,,1,14,9.0,
,,,,2,14,12.0,
,,,,2,14,9.0,
,,,400000.0,1,14,15.0,
,,,,2,14,12.0,
,,,,2,14,12.0,
,,,,1,14,15.0,8.0
,,,,2,14,12.0,
,,,-88.0,1,14,12.0,5.0
,,,,2,14,10.0,
,,,214296.0,2,14,9.0,
,,,214296.0,1,14,9.0,
550000.0,,,,2,14,17.0,2.0
500000.0,,,,1,14,12.0,8.0
,,,270000.0,1,14,15.0,6.0
,,,214296.0,2,14,14.0,
,,,,2,14,12.0,
550000.0,,,,1,14,12.0,8.0
,,,,1,14,11.0,
,,,,2,14,,
900000.0,,,,2,14,13.0,2.0
800000.0,,,,1,14,15.0,8.0
,,,,1,14,,
,,,,2,14,,
470000.0,,,269600.0,1,14,7.0,5.0
433000.0,,,,1,14,12.0,7.0
433000.0,,,,1,14,12.0,7.0
,,,,2,14,12.0,
0.0,,,,1,14,12.0,8.0
,,,,2,14,12.0,
,,,,2,14,10.0,
,,,,2,14,,
,,,,2,14,,
,,,,2,14,,
,,,,2,14,,
550000.0,,,325000.0,1,14,9.0,9.0
,,,,2,14,17.0,3.0
1000000.0,,,,2,14,17.0,2.0
,,,,1,14,17.0,2.0
,,,214296.0,2,14,12.0,
1500000.0,,,,1,14,23.0,2.0
,,,,2,14,19.0,
,,,,2,14,,
,,,,2,14,,
,,,,1,14,,
,,,382999.0,1,14,6.0,
700000.0,,,,1,14,9.0,8.0
550000.0,,,,2,14,8.0,5.0
,,,330000.0,2,14,10.0,
,,,,1,14,17.0,2.0
,,,700000.0,1,14,18.0,
,,,214296.0,2,14,14.0,
500000.0,,,,1,14,12.0,4.0
500000.0,,,,2,14,12.0,4.0
,,,,1,14,17.0,5.0
,,,,2,14,17.0,3.0
,,,,1,14,,
,,,,2,14,14.0,
250000.0,,,,2,14,11.0,5.0
500000.0,,,,1,14,3.0,7.0
,,,,2,14,10.0,
700000.0,,,,1,14,12.0,0.0
