id,tipo,modalidad,comuna,precio,m2_utiles,ubicacion,dormitorios_estimados,personas_hogar,indice_hacinamiento,f_A,clasificacion,precio_m2
1439,departamento,venta,Valdivia,203080000.0,74.0,"Aníbal Pinto 1747, Campo Militar De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,2744324.3243243243
1440,departamento,venta,Valdivia,115360000.0,45.0,"Av. Pedro Aguirre Cerda 1313, Valdivia, Las Animas, Valdivia",2,2.9,1.45,1,Sin hacinamiento,2563555.5555555555
1441,departamento,venta,Valdivia,126400000.0,20.0,"García Reyes 253, Centro De Valdivia, Valdivia",1,2.9,2.9,2,Hacinamiento medio,6320000.0
1442,departamento,venta,Valdivia,84440000.0,22.0,"Av. Circunvalación Sur 4883, Valdivia, Sur De Valdivia, Valdivia",1,2.9,2.9,2,Hacinamiento medio,3838181.8181818184
1443,departamento,venta,Valdivia,208000000.0,64.0,"Av. Arturo Prat 1733, Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,3250000.0
1444,departamento,venta,Valdivia,189440000.0,84.0,"Centro De Valdivia, Centro De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,2255238.095238095
1445,departamento,venta,Valdivia,400000000.0,148.0,"Av. Arturo Prat 295, Centro De Valdivia, Valdivia",9,2.9,0.32,1,Sin hacinamiento,2702702.7027027025
1446,departamento,venta,Valdivia,220000000.0,50.0,"Condominio Parque Río Cruces, Isla Teja, Valdivia",3,2.9,0.97,1,Sin hacinamiento,4400000.0
1447,departamento,venta,Valdivia,79000000.0,52.0,"Av. Circunvalación Sur 3015, Valdivia, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,1519230.7692307692
1448,departamento,venta,Valdivia,153000000.0,67.0,"Isla Del Rey 2620, Valdivia, Sur De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,2283582.0895522386
1449,departamento,venta,Valdivia,224000000.0,62.0,"Condominio Parque Krahmer, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,3612903.2258064514
1450,departamento,venta,Valdivia,284000000.0,95.0,"Av. Los Robles 1100, Isla Teja, Valdivia",5,2.9,0.58,1,Sin hacinamiento,2989473.6842105263
1451,departamento,venta,Valdivia,486000000.0,219.0,"Pje. Dos 251, Valdivia, Las Animas, Valdivia",13,2.9,0.22,1,Sin hacinamiento,2219178.0821917807
1452,departamento,venta,Valdivia,288000000.0,92.0,"Valdivia, Isla Teja",5,2.9,0.58,1,Sin hacinamiento,3130434.782608696
1453,departamento,venta,Valdivia,208000000.0,80.0,"Los Robles 1100, Isla Teja, Valdivia",5,2.9,0.58,1,Sin hacinamiento,2600000.0
1454,departamento,venta,Valdivia,132000000.0,37.0,"Av. Ramón Picarte 1568, 5111147 Valdivia, Los Ríos, Chile, Campo Militar De Valdivia, Valdivia",2,2.9,1.45,1,Sin hacinamiento,3567567.5675675673
1455,departamento,venta,Valdivia,192000000.0,64.0,"AVENIDA RAMON PICARTE, Sur De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,3000000.0
1456,departamento,venta,Valdivia,180000000.0,35.0,"Carampangue 500, Valdivia, Centro De Valdivia, Valdivia",2,2.9,1.45,1,Sin hacinamiento,5142857.142857143
1457,departamento,venta,Valdivia,236000000.0,70.0,"Manuel Montt 1053, Villa Del Rey, Valdivia, Sur De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,3371428.5714285714
1458,departamento,venta,Valdivia,212000000.0,61.0,"Condominio Parque Krahmer, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,3475409.8360655736
1459,departamento,venta,Valdivia,272000000.0,90.0,"Parque Krahmer, Sur De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,3022222.222222222
1460,departamento,venta,Valdivia,132000000.0,42.0,"Ramon Picarte, Campo Militar De Valdivia, Valdivia",2,2.9,1.45,1,Sin hacinamiento,3142857.1428571427
1462,departamento,venta,Valdivia,140000000.0,56.0,"Condominio Jardin Urbano Valdivia, Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2500000.0
1463,departamento,venta,Valdivia,160000000.0,104.0,"Av. Simpson 1053, Valdivia, Sur De Valdivia, Valdivia",6,2.9,0.48,1,Sin hacinamiento,1538461.5384615385
1464,departamento,venta,Valdivia,188000000.0,60.0,"Avenida Arturo Prat, 1733, Valdivia",3,2.9,0.97,1,Sin hacinamiento,3133333.3333333335
1465,departamento,venta,Valdivia,96000000.0,39.0,"Rocura, 153, Las Animas, Valdivia",2,2.9,1.45,1,Sin hacinamiento,2461538.4615384615
1466,departamento,venta,Valdivia,117600000.0,24.0,"Los Laureles, 270, Isla Teja, Valdivia",1,2.9,2.9,2,Hacinamiento medio,4900000.0
1467,departamento,venta,Valdivia,232000000.0,55.0,"Los Laureles, 270, Isla Teja, Valdivia",3,2.9,0.97,1,Sin hacinamiento,4218181.818181818
1469,departamento,venta,Valdivia,252000000.0,90.0,"Aníbal Pinto 1747, Valdivia, Campo Militar De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,2800000.0
1470,departamento,venta,Valdivia,102120000.0,51.0,"Vicente Carvallo Goyeneche 740, Valdivia, Las Animas, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2002352.9411764706
1471,departamento,venta,Valdivia,475200000.0,140.0,"Lautaro N°172 Edificio Calle Calle, Centro De Valdivia, Valdivia",8,2.9,0.36,1,Sin hacinamiento,3394285.714285714
1472,departamento,venta,Valdivia,120000000.0,27.0,"Avenida Alemania, 243, Centro De Valdivia, Valdivia",1,2.9,2.9,2,Hacinamiento medio,4444444.444444444
1473,departamento,venta,Valdivia,161200000.0,56.0,"General Lagos, 1681, Campo Militar De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2878571.4285714286
1474,departamento,venta,Valdivia,132000000.0,37.0,"Avenida Ramón Picarte, Campo Militar De Valdivia, Valdivia",2,2.9,1.45,1,Sin hacinamiento,3567567.5675675673
1476,departamento,venta,Valdivia,75280000.0,52.0,"Avenida Circunvalación 3225, 1 - 300, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,1447692.3076923077
1477,departamento,venta,Valdivia,144000000.0,33.0,"., Centro De Valdivia, Valdivia",2,2.9,1.45,1,Sin hacinamiento,4363636.363636363
1478,departamento,venta,Valdivia,400000000.0,100.0,"Calle Carampangue N°649, Centro De Valdivia, Valdivia",6,2.9,0.48,1,Sin hacinamiento,4000000.0
1479,departamento,venta,Valdivia,79000000.0,52.0,"Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,1519230.7692307692
1480,departamento,venta,Valdivia,432000000.0,136.0,"Valdivia, Isla Teja",8,2.9,0.36,1,Sin hacinamiento,3176470.588235294
1481,departamento,venta,Valdivia,156400000.0,66.0,"Patricio Lynch 930, Valdivia, Chile, Valdivia",4,2.9,0.72,1,Sin hacinamiento,2369696.9696969697
1482,departamento,venta,Valdivia,136000000.0,37.0,"Los Alamos, Isla Teja, Valdivia",2,2.9,1.45,1,Sin hacinamiento,3675675.6756756757
1483,departamento,venta,Valdivia,233000000.0,86.0,"Valdivia, Campo Militar De Valdivia",5,2.9,0.58,1,Sin hacinamiento,2709302.3255813955
1484,departamento,venta,Valdivia,280000000.0,94.0,"Av. Los Robles 1100, Valdivia, Isla Teja, Valdivia",5,2.9,0.58,1,Sin hacinamiento,2978723.404255319
1485,departamento,venta,Valdivia,232000000.0,86.0,"Valdivia, Chile, Centro De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,2697674.418604651
1486,departamento,venta,Valdivia,116000000.0,51.0,"Vicente Carvallo Goyeneche 740, Valdivia, Las Animas, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2274509.8039215687
1487,departamento,venta,Valdivia,400000000.0,126.0,"Valdivia, Centro De Valdivia",7,2.9,0.41,1,Sin hacinamiento,3174603.1746031744
1488,departamento,venta,Valdivia,188000000.0,61.0,"Avenida Arturo Prat, Valdivia",3,2.9,0.97,1,Sin hacinamiento,3081967.2131147543
1489,departamento,venta,Valdivia,172000000.0,76.0,"Valdivia, Torobayo",4,2.9,0.72,1,Sin hacinamiento,2263157.8947368423
1490,departamento,venta,Valdivia,600000000.0,368.0,Valdivia,23,2.9,0.13,1,Sin hacinamiento,1630434.7826086956
1491,departamento,venta,Valdivia,153000000.0,67.0,"LOMAS DEL RÍO II - VALDIVIA, Sur De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,2283582.0895522386
1492,departamento,venta,Valdivia,291600000.0,103.0,"Janequeo, Valdivia, Centro De Valdivia, Valdivia",6,2.9,0.48,1,Sin hacinamiento,2831067.9611650486
1493,departamento,venta,Valdivia,201480000.0,60.0,"Oettinger 61, Valdivia, Isla Teja, Valdivia",3,2.9,0.97,1,Sin hacinamiento,3358000.0
1494,departamento,venta,Valdivia,320000000.0,94.0,"Av. Los Robles 1100, Valdivia, Isla Teja, Valdivia",5,2.9,0.58,1,Sin hacinamiento,3404255.3191489363
1495,departamento,venta,Valdivia,324000000.0,140.0,"Centro De Valdivia, Valdivia",8,2.9,0.36,1,Sin hacinamiento,2314285.714285714
1496,departamento,venta,Valdivia,192000000.0,57.0,"COSTANERA DE VALDIVIA, Valdivia",3,2.9,0.97,1,Sin hacinamiento,3368421.052631579
1497,departamento,venta,Valdivia,114000000.0,27.0,"Caupolicán 243, Centro De Valdivia, Valdivia",1,2.9,2.9,2,Hacinamiento medio,4222222.222222222
1498,departamento,venta,Valdivia,390000000.0,163.0,"Valdivia, Centro De Valdivia",10,2.9,0.29,1,Sin hacinamiento,2392638.036809816
1501,departamento,venta,Valdivia,180800000.0,58.0,"Valdivia, Campo Militar De Valdivia",3,2.9,0.97,1,Sin hacinamiento,3117241.379310345
1502,departamento,venta,Valdivia,228000000.0,87.0,"Valdivia, Torobayo",5,2.9,0.58,1,Sin hacinamiento,2620689.6551724137
1503,departamento,venta,Valdivia,232000000.0,90.0,"Vicente Pérez Rosales Arauco Plaza De La República, Centro De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,2577777.777777778
1504,departamento,venta,Valdivia,440000000.0,150.0,"Chile, Isla Teja, Valdivia",9,2.9,0.32,1,Sin hacinamiento,2933333.3333333335
1505,departamento,venta,Valdivia,620000000.0,130.0,"Valdivia, Isla Teja",8,2.9,0.36,1,Sin hacinamiento,4769230.769230769
1506,departamento,venta,Valdivia,198000000.0,70.0,"Centro De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,2828571.4285714286
1507,departamento,venta,Valdivia,488000000.0,124.0,"Centro De Valdivia, Valdivia",7,2.9,0.41,1,Sin hacinamiento,3935483.870967742
1508,departamento,venta,Valdivia,113000000.0,80.0,"CONDOMINIO BRISAS DE LA RIVERA, Las Animas, Valdivia",5,2.9,0.58,1,Sin hacinamiento,1412500.0
1509,departamento,venta,Valdivia,158000000.0,38.0,"Aníbal Pinto, Campo Militar De Valdivia, Valdivia",2,2.9,1.45,1,Sin hacinamiento,4157894.736842105
1510,departamento,venta,Valdivia,120000000.0,36.0,"Centro De Valdivia, Valdivia",2,2.9,1.45,1,Sin hacinamiento,3333333.3333333335
1512,departamento,venta,Valdivia,236000000.0,68.0,"Valdivia, Isla Teja",4,2.9,0.72,1,Sin hacinamiento,3470588.2352941176
1513,departamento,venta,Valdivia,236000000.0,60.0,"Valdivia, Isla Teja",3,2.9,0.97,1,Sin hacinamiento,3933333.3333333335
1514,departamento,venta,Valdivia,136000000.0,38.0,"Avenida Ramón Picarte, Sur De Valdivia, Valdivia",2,2.9,1.45,1,Sin hacinamiento,3578947.3684210526
1515,departamento,venta,Valdivia,136000000.0,37.0,"Los Alamos 1121, Isla Teja, Valdivia",2,2.9,1.45,1,Sin hacinamiento,3675675.6756756757
1516,departamento,venta,Valdivia,160000000.0,67.0,"General Lagos, Campo Militar De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,2388059.7014925373
1517,departamento,venta,Valdivia,120000000.0,24.0,"Caupolicán 243, Valdivia, Chile, Centro De Valdivia, Valdivia",1,2.9,2.9,2,Hacinamiento medio,5000000.0
1518,departamento,venta,Valdivia,149000000.0,66.0,"General Lagos, Campo Militar De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,2257575.757575758
1519,departamento,venta,Valdivia,160000000.0,67.0,"Carlos Krahmer, Sur De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,2388059.7014925373
1520,departamento,venta,Valdivia,130000000.0,39.0,"Av. Arturo Prat 1733, Valdivia, Valdivia",2,2.9,1.45,1,Sin hacinamiento,3333333.3333333335
1521,departamento,venta,Valdivia,132000000.0,37.0,"Avenida Arturo Prat, Valdivia",2,2.9,1.45,1,Sin hacinamiento,3567567.5675675673
1522,departamento,venta,Valdivia,82000000.0,30.0,"Av Circunvalación, Sur De Valdivia, Valdivia",1,2.9,2.9,2,Hacinamiento medio,2733333.3333333335
1523,departamento,venta,Valdivia,180000000.0,93.0,"Maipú 125, Valdivia, Centro De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,1935483.8709677418
1524,departamento,venta,Valdivia,284000000.0,70.0,"Avenida Los Robles, Isla Teja, Valdivia",4,2.9,0.72,1,Sin hacinamiento,4057142.8571428573
1525,departamento,venta,Valdivia,90000000.0,75.0,"VENDO DEPARTAMENTO EN VALDIVIA, Centro De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,1200000.0
1526,departamento,venta,Valdivia,280000000.0,95.0,"Isla Teja, Valdivia",5,2.9,0.58,1,Sin hacinamiento,2947368.4210526315
1527,departamento,venta,Valdivia,136000000.0,59.0,"General Lagos, 1356, Campo Militar De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2305084.745762712
1528,departamento,venta,Valdivia,288000000.0,74.0,"Pleamar 1364, Valdivia, Torobayo, Valdivia",4,2.9,0.72,1,Sin hacinamiento,3891891.891891892
1529,departamento,venta,Valdivia,292000000.0,70.0,"Valdivia, Isla Teja",4,2.9,0.72,1,Sin hacinamiento,4171428.5714285714
1530,departamento,venta,Valdivia,151600000.0,37.0,"Oettinger 51, Valdivia, Isla Teja, Valdivia",2,2.9,1.45,1,Sin hacinamiento,4097297.2972972975
1531,departamento,venta,Valdivia,139000000.0,55.0,"Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2527272.727272727
1532,departamento,venta,Valdivia,186000000.0,61.0,"Manuel Montt 1053, Villa Del Rey, Valdivia, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,3049180.3278688523
1533,departamento,venta,Valdivia,151600000.0,63.0,"Ecuador, Campo Militar De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2406349.206349206
1534,departamento,venta,Valdivia,130000000.0,65.0,"San Luis, Sur De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,2000000.0
1535,departamento,venta,Valdivia,488000000.0,125.0,"Valdivia, Centro De Valdivia",7,2.9,0.41,1,Sin hacinamiento,3904000.0
1536,departamento,venta,Valdivia,122800000.0,56.0,"Gral Lagos 1936, Valdivia, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2192857.1428571427
1537,departamento,venta,Valdivia,128000000.0,28.0,"Caupolicán, Valdivia, Chile, Centro De Valdivia, Valdivia",1,2.9,2.9,2,Hacinamiento medio,4571428.571428572
1538,departamento,venta,Valdivia,88000000.0,18.0,"Ecuador 2037, 5100288 Valdivia, Los Ríos, Chile, Valdivia",1,2.9,2.9,2,Hacinamiento medio,4888888.888888889
1539,departamento,venta,Valdivia,192000000.0,57.0,"Ruta 206 1486, Valdivia, Los Ríos, Chile, Campo Militar De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,3368421.052631579
1540,departamento,venta,Valdivia,199600000.0,62.0,"Condominio Teja Sur - Los Arrayanes 390, Valdivia, Isla Teja, Valdivia",3,2.9,0.97,1,Sin hacinamiento,3219354.8387096776
1541,departamento,venta,Valdivia,428000000.0,141.0,"Valdivia, Centro De Valdivia",8,2.9,0.36,1,Sin hacinamiento,3035460.9929078016
1542,departamento,venta,Valdivia,232000000.0,86.0,"Aníbal Pinto, Campo Militar De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,2697674.418604651
1543,departamento,venta,Valdivia,160000000.0,84.0,"O´Higgins N°457., Centro De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,1904761.9047619049
1544,departamento,venta,Valdivia,76000000.0,23.0,"Avenida Circunvalación Sur 4883, Valdivia, Chile, Sur De Valdivia, Valdivia",1,2.9,2.9,2,Hacinamiento medio,3304347.8260869565
1545,departamento,venta,Valdivia,132000000.0,40.0,"Avenida Arturo Prat 1733, Valdivia, Chile, Valdivia",2,2.9,1.45,1,Sin hacinamiento,3300000.0
1546,departamento,venta,Valdivia,90000000.0,35.0,"Rocura, Las Animas, Valdivia",2,2.9,1.45,1,Sin hacinamiento,2571428.5714285714
1547,departamento,venta,Valdivia,319600000.0,138.0,"Isla Teja, Isla Teja, Valdivia",8,2.9,0.36,1,Sin hacinamiento,2315942.0289855073
1548,departamento,venta,Valdivia,236000000.0,65.0,Valdivia,4,2.9,0.72,1,Sin hacinamiento,3630769.230769231
1549,departamento,venta,Valdivia,90000000.0,35.0,"Valdivia, Las Animas",2,2.9,1.45,1,Sin hacinamiento,2571428.5714285714
1550,departamento,venta,Valdivia,92000000.0,56.0,"San Luis, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,1642857.142857143
1551,departamento,venta,Valdivia,184000000.0,61.0,"Condominio Teja Sur - Los Arrayanes 390, Valdivia, Isla Teja, Valdivia",3,2.9,0.97,1,Sin hacinamiento,3016393.4426229508
1552,departamento,venta,Valdivia,208000000.0,49.0,Valdivia,3,2.9,0.97,1,Sin hacinamiento,4244897.959183673
1553,departamento,venta,Valdivia,207960000.0,81.0,"Av. Balmaceda, Valdivia",5,2.9,0.58,1,Sin hacinamiento,2567407.407407407
1554,departamento,venta,Valdivia,188000000.0,63.0,"Avenida Arturo Prat, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2984126.984126984
1555,departamento,venta,Valdivia,900000000.0,65.0,"VILLA ROCURA, Las Animas, Valdivia",4,2.9,0.72,1,Sin hacinamiento,13846153.846153846
1556,departamento,venta,Valdivia,15440000.0,56.0,"CHACABUCO 367, Centro De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,275714.28571428574
1557,departamento,venta,Valdivia,196000000.0,57.0,"Av. Arturo Prat 1733, Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,3438596.49122807
1558,departamento,venta,Valdivia,160000000.0,104.0,"Sector Regional, Sur De Valdivia, Valdivia",6,2.9,0.48,1,Sin hacinamiento,1538461.5384615385
1559,departamento,venta,Valdivia,105600000.0,60.0,"Rocura 153, Valdivia, Las Animas, Valdivia",3,2.9,0.97,1,Sin hacinamiento,1760000.0
1561,departamento,venta,Valdivia,140000000.0,31.0,"Valdivia, Isla Teja",1,2.9,2.9,2,Hacinamiento medio,4516129.0322580645
1562,departamento,venta,Valdivia,128000000.0,52.0,"Jardín Urbano 3, Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2461538.4615384615
1563,departamento,venta,Valdivia,198000000.0,93.0,"Maipú 125, Valdivia, Centro De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,2129032.2580645164
1564,departamento,venta,Valdivia,160000000.0,36.0,"Caupolicán 243, Valdivia, Centro De Valdivia, Valdivia",2,2.9,1.45,1,Sin hacinamiento,4444444.444444444
1565,departamento,venta,Valdivia,128000000.0,51.0,"Patricio Lynch 940, 5090000 Valdivia, Los Ríos, Chile, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2509803.9215686275
1566,departamento,venta,Valdivia,159600000.0,40.0,"Valdivia, Isla Teja",2,2.9,1.45,1,Sin hacinamiento,3990000.0
1567,departamento,venta,Valdivia,235000000.0,140.0,"Av. Ramón Picarte 986, 5090000 Valdivia, Los Ríos, Chile, Centro De Valdivia, Valdivia",8,2.9,0.36,1,Sin hacinamiento,1678571.4285714286
1568,departamento,venta,Valdivia,116000000.0,37.0,"ISLA TEJA, Isla Teja, Valdivia",2,2.9,1.45,1,Sin hacinamiento,3135135.135135135
1569,departamento,venta,Valdivia,92000000.0,52.0,"Sta. Teresa, Valdivia, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,1769230.7692307692
1570,departamento,venta,Valdivia,105000000.0,51.0,"Vicente Carvallo Goyeneche 740, 5112137 Valdivia, Los Ríos, Chile, Las Animas, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2058823.5294117648
1571,departamento,venta,Valdivia,115000000.0,57.0,"Patricio Lynch 950, Valdivia, Chile, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2017543.8596491227
1572,departamento,venta,Valdivia,115600000.0,23.0,"Los Laureles 270, Valdivia, Isla Teja, Valdivia",1,2.9,2.9,2,Hacinamiento medio,5026086.956521739
1573,departamento,venta,Valdivia,115080000.0,50.0,Valdivia,3,2.9,0.97,1,Sin hacinamiento,2301600.0
1574,departamento,venta,Valdivia,600000000.0,352.0,"Avenida Arturo Prato N°1001., Centro De Valdivia, Valdivia",22,2.9,0.13,1,Sin hacinamiento,1704545.4545454546
1575,departamento,venta,Valdivia,168000000.0,48.0,"Valdivia, Isla Teja",3,2.9,0.97,1,Sin hacinamiento,3500000.0
1576,departamento,venta,Valdivia,208000000.0,68.0,Valdivia,4,2.9,0.72,1,Sin hacinamiento,3058823.529411765
1577,departamento,venta,Valdivia,259600000.0,60.0,"Av. Arturo Prat 711, Valdivia, Los Ríos, Chile, Valdivia",3,2.9,0.97,1,Sin hacinamiento,4326666.666666667
1578,departamento,venta,Valdivia,440000000.0,130.0,"Condominio Riberas Del Cruce, Isla Teja, Isla Teja, Valdivia",8,2.9,0.36,1,Sin hacinamiento,3384615.3846153845
1579,departamento,venta,Valdivia,119200000.0,53.0,"LOMAS DEL RIO III, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2249056.603773585
1580,departamento,venta,Valdivia,256890463.0,65.0,"EDIFICIO COSTANERA, Valdivia",4,2.9,0.72,1,Sin hacinamiento,3952160.969230769
1581,departamento,venta,Valdivia,159600000.0,42.0,"Valdivia, Isla Teja",2,2.9,1.45,1,Sin hacinamiento,3800000.0
1582,departamento,venta,Valdivia,224000000.0,32.0,"Valdivia, Centro De Valdivia",2,2.9,1.45,1,Sin hacinamiento,7000000.0
1583,departamento,venta,Valdivia,236000000.0,76.0,"Sur De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,3105263.1578947366
1584,departamento,venta,Valdivia,295000000.0,128.0,"Janequeo 313, Valdivia, Los Ríos, Chile, Centro De Valdivia, Valdivia",8,2.9,0.36,1,Sin hacinamiento,2304687.5
1585,departamento,venta,Valdivia,152800000.0,55.0,"Valdivia, Sur De Valdivia",3,2.9,0.97,1,Sin hacinamiento,2778181.8181818184
1586,departamento,venta,Valdivia,224000000.0,65.0,"Los Alamos N°1121, Isla Teja, Valdivia",4,2.9,0.72,1,Sin hacinamiento,3446153.846153846
1587,departamento,venta,Valdivia,160000000.0,37.0,Valdivia,2,2.9,1.45,1,Sin hacinamiento,4324324.324324325
1588,departamento,venta,Valdivia,140000000.0,32.0,"Valdivia, Centro De Valdivia",2,2.9,1.45,1,Sin hacinamiento,4375000.0
1589,departamento,venta,Valdivia,115880000.0,43.0,"Valdivia, Sur De Valdivia",2,2.9,1.45,1,Sin hacinamiento,2694883.7209302327
1590,departamento,venta,Valdivia,400000000.0,126.0,"Avenida La Costanera, Arturo Prat N°295., Centro De Valdivia, Valdivia",7,2.9,0.41,1,Sin hacinamiento,3174603.1746031744
1591,departamento,venta,Valdivia,107080000.0,51.0,"Vicente Carvallo Goyeneche 740, Valdivia, Los Ríos, Chile, Las Animas, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2099607.843137255
1593,departamento,venta,Valdivia,116000000.0,51.0,"Vicente Carvallo Goyeneche 740, 5112137 Valdivia, Los Ríos, Chile, Las Animas, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2274509.8039215687
1594,departamento,venta,Valdivia,158000000.0,38.0,"Aníbal Pinto, Campo Militar De Valdivia, Valdivia",2,2.9,1.45,1,Sin hacinamiento,4157894.736842105
1595,departamento,venta,Valdivia,259200000.0,62.0,"García Reyes 212, Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,4180645.1612903224
