id,tipo,modalidad,comuna,precio,m2_utiles,ubicacion
1313,departamento,arriendo,Valdivia,400.000,50 m² útiles,"Federico Hettich, Valdivia, Valdivia"
1314,departamento,arriendo,Valdivia,1.300.000,163 m² útiles,"Carlos Anwndter N°201, Centro De Valdivia, Valdivia"
1315,departamento,arriendo,Valdivia,680.000,36 m² útiles,"Carampangue, Centro De Valdivia, Valdivia"
1316,departamento,arriendo,Valdivia,550.000,50 m² útiles,"Carpe Diem 1121, Valdivia, Chile, Torobayo, Valdivia"
1317,departamento,arriendo,Valdivia,700.000,51 m² útiles,"Caupolicán, Centro De Valdivia, Valdivia"
1318,departamento,arriendo,Valdivia,520.000,31 m² útiles,"Andres Bello 2787, 5100831 Valdivia, Los Ríos, Chile, Sur De Valdivia, Valdivia"
1319,departamento,arriendo,Valdivia,480.000,35 m² útiles,"Avenida Circunvalación Sur, 4883, Sur De Valdivia, Valdivia"
1320,departamento,arriendo,Valdivia,660.000,26 m² útiles,"COD38798 Amoblado, Nuevo, Y Excelente Ubicación, Centro De Valdivia, Valdivia"
1321,departamento,arriendo,Valdivia,470.000,40 m² útiles,"Centro De Valdivia, Valdivia"
1322,departamento,arriendo,Valdivia,720000,84 m² útiles,"Valdivia, Centro De Valdivia"
1323,departamento,arriendo,Valdivia,600.000,56 m² útiles,"Gral Lagos, Valdivia, Campo Militar De Valdivia, Valdivia"
1324,departamento,arriendo,Valdivia,1400000,140 m² útiles,"Valdivia, Centro De Valdivia"
1325,departamento,arriendo,Valdivia,650.000,41 m² útiles,"Oettinger 61, Valdivia, Isla Teja, Valdivia"
1326,departamento,arriendo,Valdivia,750.000,67 m² útiles,"Carlos Krahmer Richter 2660, Valdivia, Chile, Sur De Valdivia, Valdivia"
1327,departamento,arriendo,Valdivia,700.000,90 m² útiles,"O´HIGGINS N°457, DPTO 3, Centro De Valdivia, Valdivia"
1328,departamento,arriendo,Valdivia,550.000,27 m² útiles,"Caupolicán, Valdivia, Centro De Valdivia, Valdivia"
1329,departamento,arriendo,Valdivia,560000,40 m² útiles,"Valdivia, Sur De Valdivia"
1330,departamento,arriendo,Valdivia,560.000,50 m² útiles,"Errázuriz 3411, Valdivia, Sur De Valdivia, Valdivia"
1331,departamento,arriendo,Valdivia,580.000,55 m² útiles,"CONDOMINIO JARDÍN SUR, Sur De Valdivia, Valdivia"
1332,departamento,arriendo,Valdivia,700.000,69 m² útiles,"Avenida Los Robles, Isla Teja, Valdivia"
1333,departamento,arriendo,Valdivia,500.000,23 m² útiles,"Ecuador, 2049, Valdivia"
1334,departamento,arriendo,Valdivia,2400000,368 m² útiles,Valdivia
1335,departamento,arriendo,Valdivia,1.300.000,125 m² útiles,"Carlos Anwandter 1 - 300, Valdivia, Centro De Valdivia, Valdivia"
1336,departamento,arriendo,Valdivia,650.000,66 m² útiles,"Patricio Lynch 930, Valdivia, Chile, Valdivia"
1337,departamento,arriendo,Valdivia,600.000,62 m² útiles,"DEPARTAMENTO EN CONDOMINIO BRISAS DE LA RIVERA, Las Animas, Valdivia"
1338,departamento,arriendo,Valdivia,560.000,60 m² útiles,"Errázuriz 3411, Valdivia, Sur De Valdivia, Valdivia"
1339,departamento,arriendo,Valdivia,645.000,60 m² útiles,"Miraflores, Valdivia, Sur De Valdivia, Valdivia"
1340,departamento,arriendo,Valdivia,500.000,N/D,"Errázuriz, Campo Militar De Valdivia, Valdivia"
1341,departamento,arriendo,Valdivia,800000,86 m² útiles,"Valdivia, Isla Teja"
1342,departamento,arriendo,Valdivia,650.000,N/D,"García Reyes & Avenida Arturo Prat, Valdivia, Chile, Valdivia"
1343,departamento,arriendo,Valdivia,550.000,55 m² útiles,"Don Bosco 2336, 5100419 Valdivia, Los Ríos, Chile, Valdivia"
1344,departamento,arriendo,Valdivia,510.000,40 m² útiles,"Av. Ramón Picarte 1568, 5111147 Valdivia, Los Ríos, Chile, Campo Militar De Valdivia, Valdivia"
1345,departamento,arriendo,Valdivia,550.000,60 m² útiles,"Don Bosco 2389, 5090000 Valdivia, Los Ríos, Chile, Valdivia"
1346,departamento,arriendo,Valdivia,600.000,55 m² útiles,"Ecuador, 2049, Valdivia"
1347,departamento,arriendo,Valdivia,700.000,N/D,"Maipú, Centro De Valdivia, Valdivia"
1348,departamento,arriendo,Valdivia,650.000,52 m² útiles,"Los Alamos 1151, Valdivia, Chile, Isla Teja, Valdivia"
1349,departamento,arriendo,Valdivia,850.000,85 m² útiles,"Pintor Ricardo Anwandter 101, Valdivia, Chile, Isla Teja, Valdivia"
1350,departamento,arriendo,Valdivia,600.000,N/D,"Los Alamos, Isla Teja, Valdivia"
1351,departamento,arriendo,Valdivia,650.000,65 m² útiles,"Patricio Lynch, Valdivia"
1352,departamento,arriendo,Valdivia,550.000,N/D,"Vicente Carvallo Goyeneche, Las Animas, Valdivia"
1353,departamento,arriendo,Valdivia,640000,44 m² útiles,"Valdivia, Sur De Valdivia"
1354,departamento,arriendo,Valdivia,530.000,50 m² útiles,"Avenida Circunvalación Nueva Región, Sur De Valdivia, Valdivia"
1355,departamento,arriendo,Valdivia,470.000,43 m² útiles,"Condominio Brisas De La Ribera, Las Animas, Valdivia"
1356,departamento,arriendo,Valdivia,600.000,60 m² útiles,"Av. Alemania 636, 5110311 Valdivia, Los Ríos, Chile, Centro De Valdivia, Valdivia"
1357,departamento,arriendo,Valdivia,830.000,95 m² útiles,"El Arboreto 900 - 1200, Valdivia, Isla Teja, Valdivia"
1358,departamento,arriendo,Valdivia,900.000,90 m² útiles,"Isla Teja Sur, Isla Teja, Valdivia"
1359,departamento,arriendo,Valdivia,480.000,34 m² útiles,"Ecuador 2049, Valdivia, Chile, Valdivia"
1360,departamento,arriendo,Valdivia,850.000,67 m² útiles,"Lomas Del Río I, Sur De Valdivia, Valdivia"
1361,departamento,arriendo,Valdivia,590.000,65 m² útiles,"Chacabuco, Valdivia, Centro De Valdivia, Valdivia"
1362,departamento,arriendo,Valdivia,580.000,68 m² útiles,"Patricio Lynch 950, Valdivia, Chile, Valdivia"
1363,departamento,arriendo,Valdivia,400.000,18 m² útiles,"Ecuador 2030-2098, 5100288 Valdivia, Los Ríos, Chile, Valdivia"
1364,departamento,arriendo,Valdivia,630.000,80 m² útiles,"Chacabuco 795, Valdivia, Centro De Valdivia, Valdivia"
1365,departamento,arriendo,Valdivia,600.000,52 m² útiles,"Los Alamos 1151, Valdivia, Chile, Isla Teja, Valdivia"
1366,departamento,arriendo,Valdivia,780.000,51 m² útiles,"Caupolicán 243, Valdivia, Centro De Valdivia, Valdivia"
1367,departamento,arriendo,Valdivia,550.000,54 m² útiles,"Patricio Lynch 950, Valdivia, Chile, Valdivia"
1368,departamento,arriendo,Valdivia,400.000,23 m² útiles,"Ecuador, 2049, Valdivia"
1369,departamento,arriendo,Valdivia,700.000,62 m² útiles,"Carelmapu 2003, 5100406 Valdivia, Los Ríos, Chile, Sur De Valdivia, Valdivia"
1370,departamento,arriendo,Valdivia,560.000,58 m² útiles,"Don Bosco 2389, Valdivia, Valdivia"
1371,departamento,arriendo,Valdivia,540.000,47 m² útiles,"Don Bosco, Valdivia, Sur De Valdivia, Valdivia"
1372,departamento,arriendo,Valdivia,550.000,49 m² útiles,"Av. Circunvalación Sur 4800 - 5100, Valdivia, Chile, Sur De Valdivia, Valdivia"
1373,departamento,arriendo,Valdivia,480.000,45 m² útiles,"1039,, Sur De Valdivia, Valdivia"
1374,departamento,arriendo,Valdivia,510.000,32 m² útiles,"Goycolea 1666, Valdivia, Campo Militar De Valdivia, Valdivia"
1375,departamento,arriendo,Valdivia,500.000,51 m² útiles,"Vicente Carvallo Goyeneche 740, Valdivia, Las Animas, Valdivia"
1376,departamento,arriendo,Valdivia,500.000,53 m² útiles,"Av. Circunvalación Sur 4800 - 5100, Valdivia, Chile, Valdivia"
1377,departamento,arriendo,Valdivia,720000,32 m² útiles,"Valdivia, Centro De Valdivia"
1378,departamento,arriendo,Valdivia,560.000,50 m² útiles,"Carlos Krahmer Richter, Valdivia, Sur De Valdivia, Valdivia"
1379,departamento,arriendo,Valdivia,340.000,25 m² útiles,"Cochrane 412, Valdivia, Centro De Valdivia, Valdivia"
1380,departamento,arriendo,Valdivia,400.000,42 m² útiles,"Avenida Ramón Picarte, Sur De Valdivia, Valdivia"
1381,departamento,arriendo,Valdivia,650.000,57 m² útiles,"Patricio Lynch 940, Valdivia, Valdivia"
1382,departamento,arriendo,Valdivia,650.000,57 m² útiles,"Carlos Krahmer Richter 2660, Valdivia, Sur De Valdivia, Valdivia"
1383,departamento,arriendo,Valdivia,1.200.000,N/D,"Torobayo, Valdivia"
1384,departamento,arriendo,Valdivia,800.000,67 m² útiles,"Ecuador 2049, Valdivia, Valdivia"
1385,departamento,arriendo,Valdivia,570.000,41 m² útiles,"Los Alamos 1121, Valdivia, Isla Teja, Valdivia"
1386,departamento,arriendo,Valdivia,440.000,34 m² útiles,"Av. Circunvalación Nueva Región, Valdivia, Sur De Valdivia, Valdivia"
1387,departamento,arriendo,Valdivia,550.000,57 m² útiles,"Isla Del Rey 2620, Valdivia, Sur De Valdivia, Valdivia"
1388,departamento,arriendo,Valdivia,530.000,34 m² útiles,"Carampangue 500, Valdivia, Centro De Valdivia, Valdivia"
1389,departamento,arriendo,Valdivia,600.000,67 m² útiles,"Ecuador 2049, Valdivia, Valdivia"
1390,departamento,arriendo,Valdivia,670.000,63 m² útiles,"Patricio Lynch 940, Valdivia, Valdivia"
1391,departamento,arriendo,Valdivia,1.000.000,107 m² útiles,"Los Arrayanes 430, 5110588 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
1392,departamento,arriendo,Valdivia,530.000,57 m² útiles,"Errázuriz 3411, Valdivia, Sur De Valdivia, Valdivia"
1393,departamento,arriendo,Valdivia,700.000,44 m² útiles,"Carampangue 500, Valdivia, Centro De Valdivia, Valdivia"
1394,departamento,arriendo,Valdivia,760.000,50 m² útiles,"Carampangue 500, Valdivia, Centro De Valdivia, Valdivia"
1395,departamento,arriendo,Valdivia,530.000,32 m² útiles,"Carampangue 500, Valdivia, Centro De Valdivia, Valdivia"
1396,departamento,arriendo,Valdivia,630.000,47 m² útiles,"Los Alamos 1121, Valdivia, Isla Teja, Valdivia"
1397,departamento,arriendo,Valdivia,630.000,56 m² útiles,"José María Muñoz Hermosilla 2100 - 2400, Valdivia, Sur De Valdivia, Valdivia"
1398,departamento,arriendo,Valdivia,540.000,23 m² útiles,"Carampangue 500, Valdivia, Centro De Valdivia, Valdivia"
1399,departamento,arriendo,Valdivia,330.000,40 m² útiles,"Av. Ramón Picarte 2021, Valdivia, Campo Militar De Valdivia, Valdivia"
1400,departamento,arriendo,Valdivia,500.000,37 m² útiles,"Av. Arturo Prat 1733, Valdivia, Valdivia"
1401,departamento,arriendo,Valdivia,500.000,49 m² útiles,"Av. Circunvalación Nueva Región, Valdivia, Sur De Valdivia, Valdivia"
1402,departamento,arriendo,Valdivia,890.000,60 m² útiles,"Isla Teja, Valdivia"
1403,departamento,arriendo,Valdivia,520.000,30 m² útiles,"Edificio Plaza Fluvial, Centro De Valdivia, Valdivia"
1404,departamento,arriendo,Valdivia,500.000,45 m² útiles,"Condominio Brisas De La Ribera, Las Animas, Valdivia"
1405,departamento,arriendo,Valdivia,650.000,30 m² útiles,"Edificio Plaza Fluvial, Centro De Valdivia, Valdivia"
1406,departamento,arriendo,Valdivia,490.000,30 m² útiles,"Carampangue 500, Centro De Valdivia, Valdivia"
1407,departamento,arriendo,Valdivia,550.000,30 m² útiles,"Los Laureles 270, 5.1102e+06 - 5.1105e+06 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
1408,departamento,arriendo,Valdivia,420.000,22 m² útiles,"Av. Arturo Prat 1571, Valdivia, Valdivia"
1409,departamento,arriendo,Valdivia,450.000,28 m² útiles,"Camilo Henríquez 835, Valdivia, Centro De Valdivia, Valdivia"
1410,departamento,arriendo,Valdivia,750.000,60 m² útiles,"Ecuador 1800 - 2100, Valdivia, Campo Militar De Valdivia, Valdivia"
1411,departamento,arriendo,Valdivia,430.000,45 m² útiles,"Av. Circunvalación Sur 3205, Valdivia, Sur De Valdivia, Valdivia"
1412,departamento,arriendo,Valdivia,369.000,38 m² útiles,"René Schneider 5860, Valdivia, Valdivia"
1413,departamento,arriendo,Valdivia,150.000,1 m² útiles,"Av. Pedro Aguirre Cerda 525, 5.1099e+06 - 5.1102e+06 Valdivia, Los Ríos, Chile, Las Animas, Valdivia"
1414,departamento,arriendo,Valdivia,395.000,30 m² útiles,"Gral Lagos 1621, Valdivia, Los Ríos, Chile, Sur De Valdivia, Valdivia"
1415,departamento,arriendo,Valdivia,680.000,64 m² útiles,"Patricio Lynch 950, Valdivia, Valdivia"
1416,departamento,arriendo,Valdivia,500.000,50 m² útiles,"Av. Circunvalación Sur 4880, Valdivia, Sur De Valdivia, Valdivia"
1417,departamento,arriendo,Valdivia,780.000,58 m² útiles,"Av. Arturo Prat 1571, Valdivia, Valdivia"
1418,departamento,arriendo,Valdivia,330.000,20 m² útiles,"Italia 1750, Valdivia, Sur De Valdivia, Valdivia"
1419,departamento,arriendo,Valdivia,470.000,60 m² útiles,"Vicente Carvallo Goyeneche 740, Valdivia, Las Animas, Valdivia"
1420,departamento,arriendo,Valdivia,850.000,73 m² útiles,"Pintor Ricardo Anwandter 101, Valdivia, Isla Teja, Valdivia"
1421,departamento,arriendo,Valdivia,200.000,18 m² útiles,"Valdivia, Centro De Valdivia"
1422,departamento,arriendo,Valdivia,480.000,45 m² útiles,"Av. Circunvalación Sur 4900, 5.1015e+06 - 5.1018e+06 Valdivia, Los Ríos, Chile, Sur De Valdivia, Valdivia"
1423,departamento,arriendo,Valdivia,400.000,55 m² útiles,"Federico Hettich 435, Valdivia, Valdivia"
1424,departamento,arriendo,Valdivia,128000000,31 m² útiles,"Aníbal Pinto 1747, Valdivia, Campo Militar De Valdivia, Valdivia"
1425,departamento,arriendo,Futrono,390.000,113 m² útiles,"Futrono, Lago Ranco"
1426,departamento,arriendo,La Unión,350.000,55 m² útiles,"Francisco Hoch 435, La Unión, La Unión"
1427,departamento,arriendo,La Unión,450.000,40 m² útiles,"Serrano 628, La Unión, La Unión"
1428,departamento,arriendo,Río Bueno,480000,85 m² útiles,"Comercio 569, Rio Bueno, Río Bueno, Río Bueno"
1429,departamento,arriendo,Río Bueno,360000,65 m² útiles,"Comercio 569, Rio Bueno, Río Bueno, Río Bueno"
1430,departamento,venta,Valdivia,87600000,23 - 65 m² útiles,"Av. Circunvalación Sur 4883, Sur De Valdivia, Valdivia"
1431,departamento,venta,Valdivia,110880000,26 - 62 m² útiles,"Anfión Muñoz 313, Valdivia, Centro De Valdivia, Valdivia"
1432,departamento,venta,Valdivia,115480000,21 - 62 m² útiles,"Janequeo 355, Centro De Valdivia, Valdivia"
1433,departamento,venta,Valdivia,75920000,18 - 101 m² útiles,"Arturo Prat 1571, Centro De Valdivia, Valdivia"
1434,departamento,venta,Valdivia,102000000,23 - 70 m² útiles,"Av. Arturo Prat 855, Centro De Valdivia, Valdivia"
1435,departamento,venta,Valdivia,86400000,23 - 65 m² útiles,"Circunvalación Sur 4883, Sur De Valdivia, Valdivia"
1436,departamento,venta,Valdivia,89600000,32 m² útiles,"Av. Pedro Aguirre Cerda 1581, Valdivia, Las Animas, Valdivia"
1437,departamento,venta,Valdivia,110400000,23 - 60 m² útiles,"Av. Arturo Prat 1002, Valdivia, Centro De Valdivia, Valdivia"
1438,departamento,venta,Valdivia,151480000,30 - 63 m² útiles,"Chacabuco 637, Centro De Valdivia, Valdivia"
1439,departamento,venta,Valdivia,203080000,74 - 89 m² útiles,"Aníbal Pinto 1747, Campo Militar De Valdivia, Valdivia"
1440,departamento,venta,Valdivia,115360000,45 - 56 m² útiles,"Av. Pedro Aguirre Cerda 1313, Valdivia, Las Animas, Valdivia"
1441,departamento,venta,Valdivia,126400000,20 - 63 m² útiles,"García Reyes 253, Centro De Valdivia, Valdivia"
1442,departamento,venta,Valdivia,84440000,22 - 65 m² útiles,"Av. Circunvalación Sur 4883, Valdivia, Sur De Valdivia, Valdivia"
1443,departamento,venta,Valdivia,208000000,64 m² útiles,"Av. Arturo Prat 1733, Valdivia, Valdivia"
1444,departamento,venta,Valdivia,189440000,84 m² útiles,"Centro De Valdivia, Centro De Valdivia, Valdivia"
1445,departamento,venta,Valdivia,400000000,148 m² útiles,"Av. Arturo Prat 295, Centro De Valdivia, Valdivia"
1446,departamento,venta,Valdivia,220000000,50 m² útiles,"Condominio Parque Río Cruces, Isla Teja, Valdivia"
1447,departamento,venta,Valdivia,79.000.000,52 m² útiles,"Av. Circunvalación Sur 3015, Valdivia, Sur De Valdivia, Valdivia"
1448,departamento,venta,Valdivia,153.000.000,67 m² útiles,"Isla Del Rey 2620, Valdivia, Sur De Valdivia, Valdivia"
1449,departamento,venta,Valdivia,224000000,62 m² útiles,"Condominio Parque Krahmer, Sur De Valdivia, Valdivia"
1450,departamento,venta,Valdivia,284000000,95 m² útiles,"Av. Los Robles 1100, Isla Teja, Valdivia"
1451,departamento,venta,Valdivia,486000000,219 m² útiles,"Pje. Dos 251, Valdivia, Las Animas, Valdivia"
1452,departamento,venta,Valdivia,288000000,92 m² útiles,"Valdivia, Isla Teja"
1453,departamento,venta,Valdivia,208000000,80 m² útiles,"Los Robles 1100, Isla Teja, Valdivia"
1454,departamento,venta,Valdivia,132000000,37 m² útiles,"Av. Ramón Picarte 1568, 5111147 Valdivia, Los Ríos, Chile, Campo Militar De Valdivia, Valdivia"
1455,departamento,venta,Valdivia,192000000,64 m² útiles,"AVENIDA RAMON PICARTE, Sur De Valdivia, Valdivia"
1456,departamento,venta,Valdivia,180000000,35 m² útiles,"Carampangue 500, Valdivia, Centro De Valdivia, Valdivia"
1457,departamento,venta,Valdivia,236000000,70 m² útiles,"Manuel Montt 1053, Villa Del Rey, Valdivia, Sur De Valdivia, Valdivia"
1458,departamento,venta,Valdivia,212000000,61 m² útiles,"Condominio Parque Krahmer, Sur De Valdivia, Valdivia"
1459,departamento,venta,Valdivia,272000000,90 m² útiles,"Parque Krahmer, Sur De Valdivia, Valdivia"
1460,departamento,venta,Valdivia,132000000,42 m² útiles,"Ramon Picarte, Campo Militar De Valdivia, Valdivia"
1461,departamento,venta,Valdivia,255.000.000,N/D,"Condominio Parque Krahmer, Sur De Valdivia, Valdivia"
1462,departamento,venta,Valdivia,140.000.000,56 m² útiles,"Condominio Jardin Urbano Valdivia, Valdivia, Valdivia"
1463,departamento,venta,Valdivia,160.000.000,104 m² útiles,"Av. Simpson 1053, Valdivia, Sur De Valdivia, Valdivia"
1464,departamento,venta,Valdivia,188000000,60 m² útiles,"Avenida Arturo Prat, 1733, Valdivia"
1465,departamento,venta,Valdivia,96000000,39 m² útiles,"Rocura, 153, Las Animas, Valdivia"
1466,departamento,venta,Valdivia,117600000,24 m² útiles,"Los Laureles, 270, Isla Teja, Valdivia"
1467,departamento,venta,Valdivia,232000000,55 m² útiles,"Los Laureles, 270, Isla Teja, Valdivia"
1468,departamento,venta,Valdivia,360000000,N/D,"Maipú, Centro De Valdivia, Valdivia"
1469,departamento,venta,Valdivia,252000000,90 m² útiles,"Aníbal Pinto 1747, Valdivia, Campo Militar De Valdivia, Valdivia"
1470,departamento,venta,Valdivia,102120000,51 m² útiles,"Vicente Carvallo Goyeneche 740, Valdivia, Las Animas, Valdivia"
1471,departamento,venta,Valdivia,475200000,140 m² útiles,"Lautaro N°172 Edificio Calle Calle, Centro De Valdivia, Valdivia"
1472,departamento,venta,Valdivia,120000000,27 m² útiles,"Avenida Alemania, 243, Centro De Valdivia, Valdivia"
1473,departamento,venta,Valdivia,161200000,56 m² útiles,"General Lagos, 1681, Campo Militar De Valdivia, Valdivia"
1474,departamento,venta,Valdivia,132000000,37 m² útiles,"Avenida Ramón Picarte, Campo Militar De Valdivia, Valdivia"
1475,departamento,venta,Valdivia,154000000,N/D,"Manuel Montt, Sur De Valdivia, Valdivia"
1476,departamento,venta,Valdivia,75280000,52 m² útiles,"Avenida Circunvalación 3225, 1 - 300, Sur De Valdivia, Valdivia"
1477,departamento,venta,Valdivia,144000000,33 m² útiles,"., Centro De Valdivia, Valdivia"
1478,departamento,venta,Valdivia,400000000,100 m² útiles,"Calle Carampangue N°649, Centro De Valdivia, Valdivia"
1479,departamento,venta,Valdivia,79.000.000,52 m² útiles,"Sur De Valdivia, Valdivia"
1480,departamento,venta,Valdivia,432000000,136 m² útiles,"Valdivia, Isla Teja"
1481,departamento,venta,Valdivia,156400000,66 m² útiles,"Patricio Lynch 930, Valdivia, Chile, Valdivia"
1482,departamento,venta,Valdivia,136000000,37 m² útiles,"Los Alamos, Isla Teja, Valdivia"
1483,departamento,venta,Valdivia,233000000,86 m² útiles,"Valdivia, Campo Militar De Valdivia"
1484,departamento,venta,Valdivia,280000000,94 m² útiles,"Av. Los Robles 1100, Valdivia, Isla Teja, Valdivia"
1485,departamento,venta,Valdivia,232000000,86 m² útiles,"Valdivia, Chile, Centro De Valdivia, Valdivia"
1486,departamento,venta,Valdivia,116000000,51 m² útiles,"Vicente Carvallo Goyeneche 740, Valdivia, Las Animas, Valdivia"
1487,departamento,venta,Valdivia,400000000,126 m² útiles,"Valdivia, Centro De Valdivia"
1488,departamento,venta,Valdivia,188000000,61 m² útiles,"Avenida Arturo Prat, Valdivia"
1489,departamento,venta,Valdivia,172000000,76 m² útiles,"Valdivia, Torobayo"
1490,departamento,venta,Valdivia,600000000,368 m² útiles,Valdivia
1491,departamento,venta,Valdivia,153.000.000,67 m² útiles,"LOMAS DEL RÍO II - VALDIVIA, Sur De Valdivia, Valdivia"
1492,departamento,venta,Valdivia,291600000,103 m² útiles,"Janequeo, Valdivia, Centro De Valdivia, Valdivia"
1493,departamento,venta,Valdivia,201480000,60 m² útiles,"Oettinger 61, Valdivia, Isla Teja, Valdivia"
1494,departamento,venta,Valdivia,320000000,94 m² útiles,"Av. Los Robles 1100, Valdivia, Isla Teja, Valdivia"
1495,departamento,venta,Valdivia,324000000,140 m² útiles,"Centro De Valdivia, Valdivia"
1496,departamento,venta,Valdivia,192000000,57 m² útiles,"COSTANERA DE VALDIVIA, Valdivia"
1497,departamento,venta,Valdivia,114000000,27 m² útiles,"Caupolicán 243, Centro De Valdivia, Valdivia"
1498,departamento,venta,Valdivia,390000000,163 m² útiles,"Valdivia, Centro De Valdivia"
1499,departamento,venta,Valdivia,340000000,N/D,"Avenida Los Robles, Isla Teja, Valdivia"
1500,departamento,venta,Valdivia,208000000,N/D,"Las Encinas, Isla Teja, Valdivia"
1501,departamento,venta,Valdivia,180800000,58 m² útiles,"Valdivia, Campo Militar De Valdivia"
1502,departamento,venta,Valdivia,228000000,87 m² útiles,"Valdivia, Torobayo"
1503,departamento,venta,Valdivia,232000000,90 m² útiles,"Vicente Pérez Rosales Arauco Plaza De La República, Centro De Valdivia, Valdivia"
1504,departamento,venta,Valdivia,440000000,150 m² útiles,"Chile, Isla Teja, Valdivia"
1505,departamento,venta,Valdivia,620000000,130 m² útiles,"Valdivia, Isla Teja"
1506,departamento,venta,Valdivia,198000000,70 m² útiles,"Centro De Valdivia, Valdivia"
1507,departamento,venta,Valdivia,488000000,124 m² útiles,"Centro De Valdivia, Valdivia"
1508,departamento,venta,Valdivia,113.000.000,80 m² útiles,"CONDOMINIO BRISAS DE LA RIVERA, Las Animas, Valdivia"
1509,departamento,venta,Valdivia,158000000,38 m² útiles,"Aníbal Pinto, Campo Militar De Valdivia, Valdivia"
1510,departamento,venta,Valdivia,120000000,36 m² útiles,"Centro De Valdivia, Valdivia"
1511,departamento,venta,Valdivia,121800000,N/D,"Los Alamos, Isla Teja, Valdivia"
1512,departamento,venta,Valdivia,236000000,68 m² útiles,"Valdivia, Isla Teja"
1513,departamento,venta,Valdivia,236000000,60 m² útiles,"Valdivia, Isla Teja"
1514,departamento,venta,Valdivia,136000000,38 m² útiles,"Avenida Ramón Picarte, Sur De Valdivia, Valdivia"
1515,departamento,venta,Valdivia,136000000,37 m² útiles,"Los Alamos 1121, Isla Teja, Valdivia"
1516,departamento,venta,Valdivia,160.000.000,67 m² útiles,"General Lagos, Campo Militar De Valdivia, Valdivia"
1517,departamento,venta,Valdivia,120000000,24 m² útiles,"Caupolicán 243, Valdivia, Chile, Centro De Valdivia, Valdivia"
1518,departamento,venta,Valdivia,149.000.000,66 m² útiles,"General Lagos, Campo Militar De Valdivia, Valdivia"
1519,departamento,venta,Valdivia,160.000.000,67 m² útiles,"Carlos Krahmer, Sur De Valdivia, Valdivia"
1520,departamento,venta,Valdivia,130.000.000,39 m² útiles,"Av. Arturo Prat 1733, Valdivia, Valdivia"
1521,departamento,venta,Valdivia,132000000,37 m² útiles,"Avenida Arturo Prat, Valdivia"
1522,departamento,venta,Valdivia,82.000.000,30 m² útiles,"Av Circunvalación, Sur De Valdivia, Valdivia"
1523,departamento,venta,Valdivia,180000000,93 m² útiles,"Maipú 125, Valdivia, Centro De Valdivia, Valdivia"
1524,departamento,venta,Valdivia,284000000,70 m² útiles,"Avenida Los Robles, Isla Teja, Valdivia"
1525,departamento,venta,Valdivia,90.000.000,75 m² útiles,"VENDO DEPARTAMENTO EN VALDIVIA, Centro De Valdivia, Valdivia"
1526,departamento,venta,Valdivia,280.000.000,95 m² útiles,"Isla Teja, Valdivia"
1527,departamento,venta,Valdivia,136000000,59 m² útiles,"General Lagos, 1356, Campo Militar De Valdivia, Valdivia"
1528,departamento,venta,Valdivia,288000000,74 m² útiles,"Pleamar 1364, Valdivia, Torobayo, Valdivia"
1529,departamento,venta,Valdivia,292000000,70 m² útiles,"Valdivia, Isla Teja"
1530,departamento,venta,Valdivia,151600000,37 m² útiles,"Oettinger 51, Valdivia, Isla Teja, Valdivia"
1531,departamento,venta,Valdivia,139.000.000,55 m² útiles,"Sur De Valdivia, Valdivia"
1532,departamento,venta,Valdivia,186000000,61 m² útiles,"Manuel Montt 1053, Villa Del Rey, Valdivia, Sur De Valdivia, Valdivia"
1533,departamento,venta,Valdivia,151600000,63 m² útiles,"Ecuador, Campo Militar De Valdivia, Valdivia"
1534,departamento,venta,Valdivia,130.000.000,65 m² útiles,"San Luis, Sur De Valdivia, Valdivia"
1535,departamento,venta,Valdivia,488000000,125 m² útiles,"Valdivia, Centro De Valdivia"
1536,departamento,venta,Valdivia,122800000,56 m² útiles,"Gral Lagos 1936, Valdivia, Sur De Valdivia, Valdivia"
1537,departamento,venta,Valdivia,128000000,28 m² útiles,"Caupolicán, Valdivia, Chile, Centro De Valdivia, Valdivia"
1538,departamento,venta,Valdivia,88000000,18 m² útiles,"Ecuador 2037, 5100288 Valdivia, Los Ríos, Chile, Valdivia"
1539,departamento,venta,Valdivia,192000000,57 m² útiles,"Ruta 206 1486, Valdivia, Los Ríos, Chile, Campo Militar De Valdivia, Valdivia"
1540,departamento,venta,Valdivia,199600000,62 m² útiles,"Condominio Teja Sur - Los Arrayanes 390, Valdivia, Isla Teja, Valdivia"
1541,departamento,venta,Valdivia,428000000,141 m² útiles,"Valdivia, Centro De Valdivia"
1542,departamento,venta,Valdivia,232000000,86 m² útiles,"Aníbal Pinto, Campo Militar De Valdivia, Valdivia"
1543,departamento,venta,Valdivia,160.000.000,84 m² útiles,"O´Higgins N°457., Centro De Valdivia, Valdivia"
1544,departamento,venta,Valdivia,76000000,23 m² útiles,"Avenida Circunvalación Sur 4883, Valdivia, Chile, Sur De Valdivia, Valdivia"
1545,departamento,venta,Valdivia,132000000,40 m² útiles,"Avenida Arturo Prat 1733, Valdivia, Chile, Valdivia"
1546,departamento,venta,Valdivia,90.000.000,35 m² útiles,"Rocura, Las Animas, Valdivia"
1547,departamento,venta,Valdivia,319600000,138 m² útiles,"Isla Teja, Isla Teja, Valdivia"
