y1,y11,y20amonto,y26_2c,y26_1amonto,sexo,region,esc,estrato,oficio1_88,oficio1,y29_2b
,,,,,2,14,,141011,,,0.0
,,,,,2,14,12.0,141011,3.0,3473.0,0.0
250000.0,,,,,2,14,12.0,141011,4.0,4223.0,0.0
,,,,,2,14,12.0,141011,9.0,9131.0,0.0
,99.0,,,,2,14,9.0,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
380000.0,,,,,1,14,12.0,141011,9.0,9333.0,0.0
99.0,,,,,2,14,10.0,141011,5.0,5220.0,0.0
,,11091.0,,,1,14,,141011,,,0.0
,,11091.0,,,2,14,,141011,,,0.0
,0.0,,,,1,14,6.0,141011,,,0.0
,0.0,,,104646.0,2,14,6.0,141011,,,104646.0
320000.0,,,,,2,14,8.0,141011,9.0,9322.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
1400000.0,,,,,1,14,12.0,141011,8.0,8340.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
99.0,,,,,1,14,12.0,141011,0.0,110.0,0.0
1200000.0,,,,,2,14,16.0,141011,2.0,2419.0,0.0
470000.0,,,,,1,14,12.0,141011,8.0,8323.0,0.0
300000.0,,,,,1,14,5.0,141011,6.0,6121.0,0.0
250000.0,,,,,2,14,7.0,141011,5.0,5142.0,0.0
,0.0,,,,1,14,9.0,141011,,,0.0
,0.0,,206000.0,,2,14,0.0,141011,,,206000.0
,0.0,,,104646.0,1,14,9.0,141011,,,104646.0
,,,,104646.0,2,14,6.0,141011,9.0,9131.0,104646.0
,,,100000.0,,1,14,12.0,141011,9.0,9211.0,100000.0
1200000.0,,,,,1,14,15.0,141011,3.0,3113.0,0.0
750000.0,,,,,2,14,17.0,141011,2.0,2446.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,17.0,141011,1.0,1314.0,0.0
,0.0,,,,2,14,14.0,141011,,,0.0
1350000.0,,,,,1,14,16.0,141011,2.0,2144.0,0.0
1000000.0,,,,,2,14,13.0,141011,2.0,2131.0,0.0
,0.0,,,,2,14,11.0,141011,,,0.0
,,,,,2,14,18.0,141011,2.0,2419.0,0.0
,,,,,1,14,15.0,141011,2.0,2411.0,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
,0.0,,,,2,14,16.0,141011,,,0.0
,0.0,,,,1,14,15.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
270000.0,,,,,1,14,12.0,141011,7.0,7214.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
276000.0,,,,,2,14,12.0,141011,4.0,4131.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,,,,,1,14,15.0,141011,3.0,3121.0,0.0
,,,,,2,14,15.0,141011,7.0,7433.0,0.0
,,,,,2,14,,141011,,,0.0
1200000.0,,,,,1,14,18.0,141011,2.0,2145.0,0.0
600000.0,,,,,1,14,15.0,141011,3.0,3221.0,0.0
1500000.0,,,,,2,14,17.0,141011,2.0,2230.0,0.0
,,,,,1,14,14.0,141011,1.0,1316.0,0.0
99.0,,,,,2,14,15.0,141011,3.0,3231.0,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
1300000.0,,,,,1,14,17.0,141011,2.0,2320.0,0.0
800000.0,,,,,2,14,17.0,141011,2.0,2320.0,0.0
350000.0,,,,,1,14,7.0,141011,8.0,8322.0,0.0
300000.0,,,,,1,14,15.0,141011,4.0,4211.0,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
300000.0,,,,,2,14,12.0,141011,5.0,5122.0,0.0
120000.0,,,,,1,14,13.0,141011,9.0,9322.0,0.0
,0.0,,,,1,14,14.0,141011,,,0.0
99.0,,,,,1,14,6.0,141011,8.0,8332.0,0.0
99.0,,,,,2,14,8.0,141011,9.0,9131.0,0.0
,0.0,,,,2,14,17.0,141011,,,0.0
240000.0,,,,,1,14,12.0,141011,5.0,5123.0,0.0
340000.0,,,,,1,14,15.0,141011,3.0,3122.0,0.0
290000.0,,,,,2,14,15.0,141011,9.0,9132.0,0.0
300000.0,,,,,2,14,12.0,141011,4.0,4211.0,0.0
,0.0,,,,2,14,13.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
300000.0,,,,,1,14,12.0,141011,9.0,9152.0,0.0
280000.0,,,,,2,14,15.0,141011,3.0,3320.0,0.0
,,,,,1,14,,141011,,,0.0
,0.0,,,,1,14,8.0,141011,,,0.0
,0.0,,,104646.0,2,14,6.0,141011,,,104646.0
400000.0,,,,,1,14,13.0,141011,4.0,4190.0,0.0
30000.0,,,,,2,14,12.0,141011,9.0,9132.0,0.0
400000.0,,,,,2,14,17.0,141011,2.0,2331.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,209000.0,,2,14,9.0,141011,,,209000.0
,0.0,,,,2,14,14.0,141011,,,0.0
,,,120000.0,,1,14,12.0,141011,5.0,5122.0,120000.0
,,,,,2,14,7.0,141011,5.0,5122.0,0.0
,0.0,,850000.0,,1,14,15.0,141011,,,850000.0
,0.0,,,,2,14,13.0,141011,,,0.0
710000.0,,,,,1,14,17.0,141011,2.0,2331.0,0.0
,0.0,,,,1,14,15.0,141011,,,0.0
850000.0,,,,,1,14,15.0,141011,8.0,8142.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
450000.0,,,,,1,14,15.0,141011,3.0,3113.0,0.0
,0.0,,,,1,14,14.0,141011,,,0.0
,0.0,,,,1,14,14.0,141011,,,0.0
,0.0,,,,1,14,10.0,141011,,,0.0
,0.0,,,104646.0,2,14,11.0,141011,,,104646.0
600000.0,,,,,2,14,17.0,141011,3.0,3211.0,0.0
3500000.0,,,,,1,14,17.0,141011,2.0,2142.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
900000.0,,,,,1,14,17.0,141011,2.0,2340.0,0.0
,0.0,,370000.0,,2,14,8.0,141011,,,370000.0
1850000.0,,,,,1,14,17.0,141011,3.0,3419.0,0.0
1100000.0,,,,,2,14,17.0,141011,1.0,1120.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
330000.0,,,,,2,14,14.0,141011,3.0,3431.0,0.0
,0.0,,,,1,14,17.0,141011,,,0.0
,0.0,,,,1,14,16.0,141011,,,0.0
,0.0,,,,1,14,11.0,141011,,,0.0
,,,240000.0,,1,14,15.0,141011,8.0,8322.0,240000.0
300000.0,,,,,1,14,2.0,141011,6.0,6141.0,0.0
300000.0,,,,,2,14,12.0,141011,5.0,5122.0,0.0
,0.0,,400000.0,,2,14,15.0,141011,,,400000.0
920000.0,,,,,2,14,19.0,141011,2.0,2446.0,0.0
,0.0,,,,1,14,17.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,0.0,,220000.0,,2,14,10.0,141011,,,220000.0
,,,,,1,14,12.0,141011,7.0,7213.0,0.0
,0.0,,,,1,14,17.0,141011,,,0.0
,0.0,,220000.0,,2,14,10.0,141011,,,220000.0
,0.0,,99.0,,1,14,10.0,141011,,,99.0
320000.0,,,,,2,14,15.0,141011,3.0,3320.0,0.0
,0.0,,,,1,14,16.0,141011,,,0.0
250000.0,,,,,2,14,14.0,141011,4.0,4121.0,0.0
350000.0,,,,,1,14,14.0,141011,7.0,7423.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
500000.0,,,,,2,14,17.0,141011,2.0,2351.0,0.0
600000.0,,,,,1,14,17.0,141011,2.0,2144.0,0.0
,0.0,,123000.0,,1,14,10.0,141011,,,123000.0
,0.0,,,,1,14,12.0,141011,,,0.0
350000.0,,,,,1,14,13.0,141011,3.0,3121.0,0.0
350000.0,,,,,2,14,12.0,141011,5.0,5220.0,0.0
350000.0,,,,,1,14,12.0,141011,5.0,5220.0,0.0
,0.0,,,,1,14,11.0,141011,,,0.0
300000.0,,,,,2,14,12.0,141011,9.0,9333.0,0.0
250000.0,,,,,1,14,3.0,141011,8.0,8322.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,,,,,1,14,14.0,141011,1.0,1314.0,0.0
840000.0,,,,,2,14,16.0,141011,2.0,2446.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
300000.0,,,,,1,14,12.0,141011,8.0,8290.0,0.0
300000.0,,,,,2,14,12.0,141011,4.0,4115.0,0.0
,0.0,,,,1,14,10.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
500000.0,,,,,2,14,16.0,141011,3.0,3415.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
1000000.0,,,,,2,14,16.0,141011,2.0,2320.0,0.0
,,,,,2,14,8.0,141011,7.0,7433.0,0.0
,,,,,1,14,,141011,,,0.0
,0.0,,,104646.0,2,14,12.0,141011,,,104646.0
,0.0,,99.0,,1,14,12.0,141011,,,99.0
1000000.0,,,,,1,14,17.0,141011,2.0,2223.0,0.0
500000.0,,,,,2,14,16.0,141011,3.0,3211.0,0.0
520000.0,,,,,2,14,16.0,141011,2.0,2446.0,0.0
600000.0,,,,,1,14,12.0,141011,5.0,5163.0,0.0
,,,,,1,14,,141011,,,0.0
,0.0,,,,2,14,13.0,141011,,,0.0
,0.0,,,,2,14,13.0,141011,,,0.0
350000.0,,,,,2,14,15.0,141011,3.0,3231.0,0.0
,,,,,2,14,17.0,141011,2.0,2331.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,12.0,141011,7.0,7213.0,0.0
,0.0,,200000.0,,2,14,8.0,141011,,,200000.0
150000.0,,,120000.0,,2,14,15.0,141011,3.0,3433.0,120000.0
,0.0,,,,2,14,16.0,141011,,,0.0
500000.0,,,,,1,14,15.0,141011,4.0,4190.0,0.0
,99.0,,,,2,14,15.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
400000.0,,,,,1,14,16.0,141011,3.0,3122.0,0.0
900000.0,,,,,1,14,12.0,141011,3.0,3431.0,0.0
500000.0,,,,,1,14,12.0,141011,9.0,9333.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
400000.0,,,,,2,14,17.0,141011,2.0,2331.0,0.0
,0.0,,,104646.0,2,14,12.0,141011,,,104646.0
270000.0,,,,,1,14,14.0,141011,5.0,5220.0,0.0
,99.0,,260000.0,,2,14,12.0,141011,,,260000.0
,99.0,,,,1,14,12.0,141011,,,0.0
270000.0,,,,,1,14,17.0,141011,2.0,2331.0,0.0
,99.0,,,,2,14,12.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
1500000.0,,,,,1,14,17.0,141011,2.0,2411.0,0.0
,,,,,2,14,17.0,141011,2.0,2411.0,0.0
1000000.0,,,,,2,14,17.0,141011,3.0,3442.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,11.0,141011,5.0,5220.0,0.0
,0.0,,,,1,14,13.0,141011,,,0.0
,0.0,,,,1,14,10.0,141011,,,0.0
,0.0,,,,2,14,10.0,141011,,,0.0
670000.0,,,,,1,14,17.0,141011,2.0,2224.0,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
,0.0,,,,1,14,14.0,141011,,,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
650000.0,,,,,2,14,16.0,141011,2.0,2222.0,0.0
,0.0,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
950000.0,,,,,1,14,16.0,141011,2.0,2421.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
600000.0,,,,,1,14,16.0,141011,2.0,2419.0,0.0
,0.0,,,,2,14,16.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
500000.0,,,,,2,14,12.0,141011,3.0,3431.0,0.0
600000.0,,,,,2,14,16.0,141011,2.0,2230.0,0.0
,,,,,1,14,16.0,141011,1.0,1315.0,0.0
,,,,,2,14,15.0,141011,1.0,1315.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,0.0,,180000.0,,1,14,9.0,141011,,,180000.0
,,,,,2,14,12.0,141011,5.0,5141.0,0.0
,0.0,,,104646.0,1,14,9.0,141011,,,104646.0
,0.0,,,,1,14,11.0,141011,,,0.0
,,,,,1,14,17.0,141011,2.0,2144.0,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
480000.0,,,,,1,14,16.0,141011,2.0,2230.0,0.0
400000.0,,,,,2,14,14.0,141011,5.0,5123.0,0.0
,,,,,2,14,12.0,141011,1.0,1314.0,0.0
,0.0,,,,1,14,9.0,141011,,,0.0
,0.0,,,,2,14,10.0,141011,,,0.0
,,,,,1,14,12.0,141011,1.0,1226.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,1,14,14.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
380000.0,,,,,2,14,17.0,141011,2.0,2310.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
58800.0,,,,,2,14,15.0,141011,5.0,5123.0,0.0
,,,,,1,14,10.0,141011,1.0,1315.0,0.0
,,,,,2,14,7.0,141011,7.0,7436.0,0.0
290000.0,,,,,2,14,15.0,141011,2.0,2446.0,0.0
,,,,,2,14,,141011,,,0.0
99.0,,,,,2,14,17.0,141011,2.0,2213.0,0.0
,45000.0,,,,2,14,6.0,141011,,,0.0
380000.0,,,,,1,14,12.0,141011,7.0,7231.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,2,14,14.0,141011,,,0.0
,0.0,,,,1,14,10.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
300000.0,,,,,2,14,12.0,141011,4.0,4222.0,0.0
,80000.0,,,104646.0,2,14,7.0,141011,,,104646.0
,0.0,,,,2,14,12.0,141011,,,0.0
1700000.0,,,,,1,14,17.0,141011,2.0,2411.0,0.0
360000.0,,,,,2,14,17.0,141011,2.0,2331.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,17.0,141011,1.0,1315.0,0.0
,,,,,2,14,15.0,141011,1.0,1315.0,0.0
99.0,,,,,1,14,15.0,141011,8.0,8142.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,2,14,16.0,141011,,,0.0
1800000.0,,,,,2,14,17.0,141011,1.0,1233.0,0.0
900000.0,,,,,1,14,15.0,141011,3.0,3113.0,0.0
1500000.0,,,,,1,14,20.0,141011,3.0,3151.0,0.0
,0.0,,,,2,14,17.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
800000.0,,,,,2,14,17.0,141011,2.0,2445.0,0.0
600000.0,,,,,1,14,15.0,141011,4.0,4222.0,0.0
,,,,,2,14,,141011,,,0.0
,,,128000.0,,1,14,15.0,141011,3.0,3413.0,128000.0
1500000.0,,,,,2,14,17.0,141011,2.0,2230.0,0.0
800000.0,,,,,1,14,17.0,141011,2.0,2310.0,0.0
,0.0,,350000.0,,1,14,17.0,141011,,,350000.0
,0.0,,350000.0,,2,14,17.0,141011,,,350000.0
,0.0,,,,1,14,12.0,141011,,,0.0
,0.0,,125000.0,,1,14,12.0,141011,,,125000.0
,0.0,,180000.0,,2,14,12.0,141011,,,180000.0
,,,,,1,14,18.0,141011,3.0,3419.0,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
,,,,,1,14,15.0,141011,5.0,5113.0,0.0
380000.0,,,,,2,14,15.0,141011,3.0,3431.0,0.0
400000.0,,,,,2,14,17.0,141011,2.0,2419.0,0.0
,0.0,,,,1,14,15.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,10.0,141011,7.0,7141.0,0.0
,0.0,,,,2,14,3.0,141011,,,0.0
99.0,,,,,1,14,19.0,141011,2.0,2351.0,0.0
99.0,,,,,2,14,17.0,141011,2.0,2331.0,0.0
,0.0,,,,2,14,18.0,141011,,,0.0
,0.0,,,,2,14,9.0,141011,,,0.0
2000000.0,,,,,1,14,17.0,141011,2.0,2421.0,0.0
,,,,,2,14,12.0,141011,7.0,7422.0,0.0
270000.0,,,,,2,14,16.0,141011,5.0,5220.0,0.0
,0.0,,,,2,14,10.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
99.0,,,,,2,14,17.0,141011,2.0,2419.0,0.0
50000.0,,,,,1,14,16.0,141011,5.0,5220.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
850000.0,,,,,2,14,17.0,141011,3.0,3211.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,17.0,141011,2.0,2142.0,0.0
1600000.0,,,,,2,14,17.0,141011,3.0,3211.0,0.0
,0.0,,,104646.0,2,14,12.0,141011,,,104646.0
300000.0,,,,,2,14,15.0,141011,3.0,3431.0,0.0
400000.0,,,,,1,14,12.0,141011,7.0,7212.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
1500000.0,,,,,1,14,17.0,141011,2.0,2221.0,0.0
1000000.0,,,,,2,14,17.0,141011,3.0,3419.0,0.0
,,,,,2,14,12.0,141011,5.0,5141.0,0.0
99.0,,,,,1,14,12.0,141011,6.0,6141.0,0.0
,0.0,,,,1,14,8.0,141011,,,0.0
,0.0,,,,2,14,8.0,141011,,,0.0
,0.0,,,,1,14,2.0,141011,,,0.0
,0.0,,,,2,14,13.0,141011,,,0.0
,,,,,1,14,17.0,141011,2.0,2132.0,0.0
0.0,,,,,2,14,15.0,141011,3.0,3431.0,0.0
,0.0,,,,2,14,11.0,141011,,,0.0
,0.0,,,,1,14,10.0,141011,,,0.0
500000.0,,,,,1,14,17.0,141011,7.0,7233.0,0.0
1000000.0,,,,,2,14,17.0,141011,2.0,2230.0,0.0
,0.0,,,,2,14,11.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
1900000.0,,,,,1,14,17.0,141011,2.0,2131.0,0.0
,,,,,2,14,17.0,141011,2.0,2451.0,0.0
,0.0,,,,1,14,13.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,1.0,1314.0,0.0
,,,,,2,14,12.0,141011,1.0,1314.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,0.0,,700000.0,,2,14,12.0,141011,,,700000.0
,,,,,2,14,15.0,141011,7.0,7412.0,0.0
,0.0,,,,2,14,10.0,141011,,,0.0
1300000.0,,,,,2,14,14.0,141011,3.0,3439.0,0.0
,,,,,1,14,17.0,141011,2.0,2141.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
500000.0,,,,,2,14,15.0,141011,2.0,2411.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,15.0,141011,3.0,3226.0,0.0
,,,90000.0,,2,14,14.0,141011,3.0,3241.0,90000.0
800000.0,,,,,1,14,17.0,141011,2.0,2142.0,0.0
1200000.0,,,,,2,14,17.0,141011,3.0,3222.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
800000.0,,,,,1,14,16.0,141011,8.0,8322.0,0.0
1500000.0,,,,,2,14,17.0,141011,1.0,1229.0,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
,0.0,,,,2,14,17.0,141011,,,0.0
,0.0,,430500.0,,1,14,15.0,141011,,,430500.0
,0.0,,,104646.0,2,14,10.0,141011,,,104646.0
99.0,,,,,2,14,17.0,141011,2.0,2419.0,0.0
,,,,,1,14,,141011,,,0.0
99.0,,,99.0,,1,14,12.0,141011,9.0,9162.0,99.0
,0.0,,,,2,14,12.0,141011,,,0.0
,,,,,2,14,15.0,141011,1.0,1314.0,0.0
,,,,,1,14,17.0,141011,2.0,2132.0,0.0
,,,,,2,14,,141011,,,0.0
180000.0,,,,,2,14,12.0,141011,9.0,9132.0,0.0
180000.0,,,,,2,14,14.0,141011,5.0,5220.0,0.0
,,,,,1,14,,141011,,,0.0
550000.0,,,,,1,14,15.0,141011,3.0,3434.0,0.0
,0.0,,,,1,14,16.0,141011,,,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
540000.0,,,,,2,14,16.0,141011,2.0,2310.0,0.0
,,,,,1,14,17.0,141011,3.0,3471.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,15.0,141011,7.0,7231.0,0.0
,,,,,2,14,15.0,141011,5.0,5141.0,0.0
,,,,,2,14,21.0,141011,2.0,2445.0,0.0
,,,,,1,14,15.0,141011,2.0,2412.0,0.0
460000.0,,,,,1,14,12.0,141011,7.0,7233.0,0.0
460000.0,,,,,2,14,12.0,141011,2.0,2331.0,0.0
,0.0,,,,2,14,14.0,141011,,,0.0
,0.0,,,,2,14,14.0,141011,,,0.0
,0.0,,,,2,14,13.0,141011,,,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,0.0,,380000.0,,2,14,17.0,141011,,,380000.0
550000.0,,,,,2,14,15.0,141011,3.0,3431.0,0.0
,0.0,,,,1,14,13.0,141011,,,0.0
,0.0,,,,1,14,14.0,141011,,,0.0
1400000.0,,,,,2,14,21.0,141011,2.0,2310.0,0.0
1400000.0,,,,,2,14,18.0,141011,2.0,2411.0,0.0
280000.0,,,,,1,14,12.0,141011,5.0,5169.0,0.0
,0.0,,,104646.0,2,14,4.0,141011,,,104646.0
220000.0,,,,,2,14,12.0,141011,9.0,9131.0,0.0
,0.0,,350000.0,,2,14,17.0,141011,,,350000.0
700000.0,,,,,1,14,14.0,141011,8.0,8323.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,200000.0,,,,1,14,16.0,141011,,,0.0
,0.0,,,,2,14,13.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,0.0,,99.0,,1,14,12.0,141011,,,99.0
,0.0,,,,2,14,12.0,141011,,,0.0
1900000.0,,,,,1,14,19.0,141011,2.0,2419.0,0.0
,0.0,,,,2,14,17.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
1200000.0,,,,,2,14,17.0,141011,2.0,2230.0,0.0
1300000.0,,,,,1,14,17.0,141011,3.0,3211.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
200000.0,,,,,1,14,19.0,141011,2.0,2441.0,0.0
1000000.0,,,,,2,14,19.0,141011,2.0,2310.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
1300000.0,,,,,1,14,17.0,141011,2.0,2320.0,0.0
700000.0,,,,,2,14,15.0,141011,3.0,3431.0,0.0
,0.0,,,,1,14,16.0,141011,,,0.0
,0.0,,,,1,14,11.0,141011,,,0.0
2000000.0,,,,,1,14,17.0,141011,2.0,2132.0,0.0
,0.0,,,,2,14,15.0,141011,,,0.0
,0.0,,,,1,14,11.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,16.0,141011,1.0,1319.0,0.0
500000.0,,,,,2,14,15.0,141011,3.0,3433.0,0.0
,0.0,,,,1,14,10.0,141011,,,0.0
,0.0,,,,1,14,13.0,141011,,,0.0
,0.0,,350000.0,,2,14,12.0,141011,,,350000.0
,0.0,,,,1,14,12.0,141011,,,0.0
,0.0,,700000.0,,1,14,8.0,141011,,,700000.0
,0.0,,,104646.0,2,14,12.0,141011,,,104646.0
,,,,,1,14,14.0,141011,9.0,9313.0,0.0
1900000.0,,,,,2,14,16.0,141011,2.0,2230.0,0.0
1000000.0,,,,,1,14,16.0,141011,2.0,2145.0,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,9.0,141011,4.0,4122.0,0.0
800000.0,,,,,2,14,17.0,141011,3.0,3152.0,0.0
,0.0,,,,1,14,13.0,141011,,,0.0
4000000.0,,,,,1,14,22.0,141011,2.0,2221.0,0.0
,,,,,2,14,17.0,141011,2.0,2444.0,0.0
99.0,,,,,2,14,12.0,141011,5.0,5220.0,0.0
1000000.0,,,,,1,14,14.0,141011,5.0,5162.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
250000.0,,,,,1,14,20.0,141011,4.0,4223.0,0.0
1200000.0,,,,,2,14,12.0,141011,3.0,3419.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
600000.0,,,,,1,14,12.0,141011,8.0,8162.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
600000.0,,,,,1,14,12.0,141011,4.0,4133.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,1,14,11.0,141011,,,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
240000.0,,,,,2,14,13.0,141011,3.0,3221.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,,,,,1,14,12.0,141011,1.0,1311.0,0.0
,,,,,2,14,16.0,141011,2.0,2421.0,0.0
500000.0,,,,,1,14,13.0,141011,2.0,2419.0,0.0
282000.0,,,,,2,14,12.0,141011,7.0,7412.0,0.0
750000.0,,,,,1,14,12.0,141011,8.0,8324.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
900000.0,,,,,1,14,13.0,141011,3.0,3417.0,0.0
320000.0,,,,,2,14,17.0,141011,2.0,2331.0,0.0
,,,,,1,14,,141011,,,0.0
1300000.0,,,,,2,14,17.0,141011,2.0,2419.0,0.0
500000.0,,,,,1,14,15.0,141011,7.0,7143.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
,,,,,2,14,,141011,,,0.0
350000.0,,,,,1,14,13.0,141011,5.0,5112.0,0.0
270000.0,,,,,2,14,12.0,141011,5.0,5133.0,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
500000.0,,,,,1,14,19.0,141011,3.0,3416.0,0.0
150000.0,,,,,2,14,15.0,141011,3.0,3330.0,0.0
,,,,,1,14,,141011,,,0.0
,,,,,1,14,,141011,,,0.0
919730.0,,,,,1,14,13.0,141011,3.0,3416.0,0.0
,0.0,,,,2,14,13.0,141011,,,0.0
,0.0,,,,1,14,13.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
700000.0,,,,,1,14,12.0,141011,8.0,8332.0,0.0
500000.0,,,,,2,14,12.0,141011,8.0,8271.0,0.0
408000.0,,,,,1,14,12.0,141011,7.0,7134.0,0.0
,0.0,,,,2,14,6.0,141011,,,0.0
,0.0,,,,2,14,9.0,141011,,,0.0
402000.0,,,,,1,14,13.0,141011,6.0,6141.0,0.0
330000.0,,,,,2,14,12.0,141011,9.0,9132.0,0.0
,0.0,,,,2,14,13.0,141011,,,0.0
,,,,,2,14,,141011,,,0.0
270000.0,,,,,1,14,13.0,141011,7.0,7241.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
900000.0,,,,,1,14,13.0,141011,3.0,3413.0,0.0
,0.0,,,,2,14,12.0,141011,,,0.0
,0.0,,,,1,14,12.0,141011,,,0.0
