id_hogar,region,estrato,edad,alfabetismo,asiste_actualmente,razon_no_asistencia,ultimo_año_asistencia,nivel_educacion,curso,jefe_hogar,año
1410110280301.0,14,141011,64,1,2,,,13.0,5,1,2017
1410110280301.0,14,141011,67,1,2,,,13.0,5,0,2017
1410110280801.0,14,141011,41,1,2,,,15.0,7,1,2017
1410110280801.0,14,141011,41,1,2,,,13.0,5,0,2017
1410110280801.0,14,141011,7,,1,,,7.0,1,0,2017
1410110280801.0,14,141011,4,,1,,,4.0,,0,2017
1410110280801.0,14,141011,0,,2,,,1.0,,0,2017
1410110281101.0,14,141011,75,1,2,,,13.0,5,1,2017
1410110281101.0,14,141011,73,1,2,,,13.0,5,0,2017
1410110281401.0,14,141011,53,1,2,,,12.0,2,1,2017
1410110281401.0,14,141011,55,1,2,,,13.0,5,0,2017
1410110281401.0,14,141011,23,1,1,,,13.0,2,0,2017
1410110281401.0,14,141011,18,1,1,,,9.0,4,0,2017
1410110281801.0,14,141011,48,1,2,,,13.0,6,1,2017
1410110281801.0,14,141011,51,1,2,,,13.0,6,0,2017
1410110281801.0,14,141011,23,1,1,,,13.0,4,0,2017
1410110281801.0,14,141011,18,1,1,,,13.0,1,0,2017
1410110281801.0,14,141011,15,1,1,,,9.0,1,0,2017
1410110282001.0,14,141011,73,1,2,,,9.0,4,1,2017
1410110290401.0,14,141011,73,1,2,,,12.0,3,1,2017
1410110290501.0,14,141011,86,1,2,,,13.0,4,1,2017
1410110290501.0,14,141011,51,1,2,,,13.0,5,0,2017
1410110290801.0,14,141011,87,1,2,,,11.0,4,1,2017
1410110291001.0,14,141011,70,1,2,,,13.0,5,1,2017
1410110300101.0,14,141011,54,1,2,,,13.0,2,1,2017
1410110300101.0,14,141011,22,1,1,,,13.0,3,0,2017
1410110300201.0,14,141011,34,1,2,,,13.0,5,1,2017
1410110310101.0,14,141011,61,1,2,,,10.0,5,1,2017
1410110310101.0,14,141011,58,1,2,,,12.0,3,0,2017
1410110310101.0,14,141011,29,1,2,7,3,13.0,7,0,2017
1410110310101.0,14,141011,27,1,2,7,2,13.0,7,0,2017
1410110310301.0,14,141011,50,1,2,,,13.0,4,1,2017
1410110310301.0,14,141011,47,1,2,,,12.0,3,0,2017
1410110310301.0,14,141011,15,1,1,,,9.0,1,0,2017
1410110310301.0,14,141011,7,,1,,,7.0,2,0,2017
1410110310401.0,14,141011,43,1,2,,,11.0,4,1,2017
1410110320101.0,14,141011,28,1,1,,,13.0,5,1,2017
1410110320801.0,14,141011,50,1,2,,,11.0,4,1,2017
1410110320801.0,14,141011,45,1,2,,,11.0,4,0,2017
1410110320801.0,14,141011,23,1,1,,,9.0,4,0,2017
1410110320901.0,14,141011,76,1,2,,,9.0,1,1,2017
1410110321001.0,14,141011,56,1,2,,,12.0,3,1,2017
1410110321001.0,14,141011,62,1,2,,,9.0,1,0,2017
1410110330101.0,14,141011,76,1,2,,,6.0,6,1,2017
1410110330101.0,14,141011,57,1,2,,,,1,0,2017
1410110330101.0,14,141011,16,1,1,,,9.0,3,0,2017
1410110340501.0,14,141011,38,1,2,,,9.0,4,1,2017
1410110340501.0,14,141011,36,1,2,,,13.0,5,0,2017
1410110340501.0,14,141011,0,,2,,,1.0,,0,2017
1410110340601.0,14,141011,90,1,2,,,8.0,6,1,2017
1410110340601.0,14,141011,72,1,2,,,8.0,6,0,2017
1410110340601.0,14,141011,48,1,2,,,9.0,4,0,2017
1410110340601.0,14,141011,70,1,2,,,8.0,4,0,2017
1410110340601.0,14,141011,20,1,1,,,13.0,3,0,2017
1410110340901.0,14,141011,59,1,2,,,13.0,5,1,2017
1410110340901.0,14,141011,91,1,2,,,8.0,4,0,2017
1410110350201.0,14,141011,29,1,2,12,4,12.0,2,1,2017
1410110350201.0,14,141011,30,1,2,1,4,13.0,5,0,2017
1410110350201.0,14,141011,4,,1,,,3.0,,0,2017
1410110350501.0,14,141011,34,1,2,,,11.0,4,1,2017
1410110350601.0,14,141011,84,1,2,,,6.0,6,1,2017
1410110350601.0,14,141011,87,1,2,,,6.0,6,0,2017
1410110350601.0,14,141011,55,1,2,,,13.0,5,0,2017
1410110350701.0,14,141011,40,1,2,,,13.0,5,1,2017
1410110350701.0,14,141011,41,1,2,,,13.0,5,0,2017
1410110350701.0,14,141011,10,,1,,,7.0,4,0,2017
1410110350701.0,14,141011,5,,1,,,4.0,,0,2017
1410110350801.0,14,141011,35,9,2,,,13.0,4,1,2017
1410110350801.0,14,141011,23,1,2,7,2,12.0,3,0,2017
1410110350801.0,14,141011,8,,1,,,7.0,2,0,2017
1410110350801.0,14,141011,0,,1,,,2.0,,0,2017
1410110350901.0,14,141011,26,1,2,7,4,13.0,5,1,2017
1410110351001.0,14,141011,38,1,2,,,13.0,4,1,2017
1410110351001.0,14,141011,9,,1,,,7.0,3,0,2017
1410110351001.0,14,141011,5,,1,,,4.0,,0,2017
1410110351401.0,14,141011,85,1,2,,,8.0,6,1,2017
1410110351501.0,14,141011,85,1,2,,,8.0,4,1,2017
1410110351501.0,14,141011,50,1,2,,,9.0,4,0,2017
1410110351501.0,14,141011,51,1,2,,,12.0,3,0,2017
1410110351501.0,14,141011,53,1,2,,,12.0,3,0,2017
1410110360201.0,14,141011,54,1,2,,,9.0,2,1,2017
1410110360201.0,14,141011,42,1,2,,,7.0,8,0,2017
1410110360201.0,14,141011,22,1,2,14,4,9.0,4,0,2017
1410110360201.0,14,141011,11,,1,,,7.0,5,0,2017
1410110360201.0,14,141011,10,,1,,,7.0,4,0,2017
1410110360401.0,14,141011,62,1,2,,,7.0,8,1,2017
1410110360401.0,14,141011,52,1,2,,,7.0,8,0,2017
1410110360401.0,14,141011,17,1,2,14,2,9.0,1,0,2017
1410110360701.0,14,141011,55,1,2,,,9.0,4,1,2017
1410110360701.0,14,141011,46,1,2,,,9.0,4,0,2017
1410110360701.0,14,141011,20,1,2,11,2,11.0,4,0,2017
1410110360701.0,14,141011,19,1,1,,,11.0,4,0,2017
1410110360701.0,14,141011,11,,1,,,7.0,5,0,2017
1410110360701.0,14,141011,11,,1,,,7.0,5,0,2017
1410110360801.0,14,141011,50,1,2,,,9.0,4,1,2017
1410110360801.0,14,141011,22,1,2,11,2,12.0,3,0,2017
1410110360801.0,14,141011,12,,1,,,7.0,6,0,2017
1410110360801.0,14,141011,61,1,2,,,11.0,5,0,2017
1410110360901.0,14,141011,61,1,2,,,7.0,4,1,2017
1410110360901.0,14,141011,16,1,1,,,9.0,2,0,2017
1410110360901.0,14,141011,12,,1,,,7.0,7,0,2017
1410110361001.0,14,141011,53,1,2,,,9.0,3,1,2017
1410110361001.0,14,141011,29,1,2,13,4,9.0,4,0,2017
1410110361001.0,14,141011,30,1,2,13,4,9.0,4,0,2017
1410110361001.0,14,141011,9,,1,,,7.0,2,0,2017
1410110370101.0,14,141011,55,1,2,,,9.0,4,1,2017
1410110370101.0,14,141011,53,1,2,,,9.0,4,0,2017
1410110370101.0,14,141011,27,1,2,12,4,9.0,4,0,2017
1410110370101.0,14,141011,20,1,2,12,2,9.0,4,0,2017
1410110370201.0,14,141011,75,1,2,,,9.0,4,1,2017
1410110370201.0,14,141011,54,1,2,,,11.0,5,0,2017
1410110370201.0,14,141011,14,,1,,,7.0,7,0,2017
1410110370301.0,14,141011,75,1,2,,,6.0,6,1,2017
1410110370301.0,14,141011,79,1,2,,,6.0,6,0,2017
1410110370301.0,14,141011,43,1,2,,,11.0,5,0,2017
1410110370401.0,14,141011,83,1,2,,,8.0,6,1,2017
1410110370401.0,14,141011,59,1,2,,,13.0,5,0,2017
1410110370401.0,14,141011,44,1,2,,,9.0,4,0,2017
1410110370401.0,14,141011,15,1,1,,,9.0,1,0,2017
1410110380101.0,14,141011,52,1,2,,,11.0,5,1,2017
1410110380101.0,14,141011,53,1,2,,,9.0,4,0,2017
1410110380101.0,14,141011,19,1,1,,,9.0,4,0,2017
1410110380201.0,14,141011,68,1,2,,,6.0,4,1,2017
1410110380201.0,14,141011,26,1,2,7,9,13.0,5,0,2017
1410110390101.0,14,141011,77,1,2,,,6.0,6,1,2017
1410110390101.0,14,141011,77,1,2,,,6.0,3,0,2017
1410110390201.0,14,141011,86,1,2,,,11.0,4,1,2017
1410110390201.0,14,141011,58,1,2,,,9.0,4,0,2017
1410110390201.0,14,141011,20,1,1,,,13.0,3,0,2017
1410110390301.0,14,141011,72,1,2,,,7.0,5,1,2017
1410110390301.0,14,141011,62,1,2,,,7.0,3,0,2017
1410110390302.0,14,141011,46,1,2,,,9.0,4,1,2017
1410110390302.0,14,141011,39,1,2,,,9.0,1,0,2017
1410110390401.0,14,141011,23,1,2,12,4,9.0,3,1,2017
1410110390401.0,14,141011,29,1,2,7,4,12.0,3,0,2017
1410110400101.0,14,141011,67,1,2,,,7.0,3,1,2017
1410110400101.0,14,141011,67,1,2,,,7.0,5,0,2017
1410110400201.0,14,141011,40,1,2,,,9.0,3,1,2017
1410110400301.0,14,141011,82,1,2,,,10.0,3,1,2017
1410110400301.0,14,141011,50,1,2,,,11.0,5,0,2017
1410110400301.0,14,141011,42,1,2,,,11.0,4,0,2017
1410110400301.0,14,141011,18,1,1,,,9.0,3,0,2017
1410110400301.0,14,141011,2,,1,,,3.0,,0,2017
1410110400401.0,14,141011,48,1,2,,,7.0,8,1,2017
1410110400401.0,14,141011,53,1,2,,,7.0,8,0,2017
1410110400401.0,14,141011,22,1,2,11,4,11.0,4,0,2017
1410110400401.0,14,141011,18,1,1,,,11.0,4,0,2017
1410110400501.0,14,141011,52,1,2,,,13.0,6,1,2017
1410110400501.0,14,141011,23,1,1,,,13.0,3,0,2017
1410110400601.0,14,141011,60,1,2,,,9.0,4,1,2017
1410110400601.0,14,141011,60,1,2,,,9.0,4,0,2017
1410110400601.0,14,141011,20,1,2,3,3,5.0,,0,2017
1410110400601.0,14,141011,77,1,2,,,6.0,2,0,2017
1410110400701.0,14,141011,62,1,2,,,8.0,2,1,2017
1410110400701.0,14,141011,39,1,2,,,9.0,4,0,2017
1410110400701.0,14,141011,19,1,1,,,13.0,1,0,2017
1410110400701.0,14,141011,11,,1,,,7.0,5,0,2017
1410110400801.0,14,141011,74,1,2,,,8.0,1,1,2017
1410110400801.0,14,141011,70,1,2,,,8.0,2,0,2017
1410110400801.0,14,141011,28,1,1,,,13.0,1,0,2017
1410110400801.0,14,141011,8,,1,,,7.0,3,0,2017
1410110400901.0,14,141011,28,1,2,17,3,13.0,2,1,2017
1410110401001.0,14,141011,26,1,2,7,4,9.0,4,1,2017
1410110401001.0,14,141011,22,1,2,7,4,9.0,4,0,2017
1410110401001.0,14,141011,2,,2,,,1.0,,0,2017
1410110401101.0,14,141011,48,1,2,,,9.0,4,1,2017
1410110401101.0,14,141011,77,1,2,,,6.0,6,0,2017
1410110401101.0,14,141011,20,1,1,,,13.0,2,0,2017
1410110401101.0,14,141011,15,1,1,,,9.0,1,0,2017
1410110401201.0,14,141011,48,1,2,,,9.0,4,1,2017
1410110401201.0,14,141011,52,1,2,,,9.0,4,0,2017
1410110401201.0,14,141011,22,1,1,,,12.0,1,0,2017
1410110401201.0,14,141011,21,1,1,,,13.0,2,0,2017
1410110401201.0,14,141011,1,,1,,,2.0,,0,2017
1410110401201.0,14,141011,27,1,1,,,13.0,1,0,2017
1410110401301.0,14,141011,52,1,2,,,7.0,2,1,2017
1410110401301.0,14,141011,27,1,1,,,13.0,4,0,2017
1410110401301.0,14,141011,69,1,2,,,8.0,6,0,2017
1410110401401.0,14,141011,72,1,2,,,8.0,6,1,2017
1410110401401.0,14,141011,82,1,2,,,8.0,2,0,2017
1410110401401.0,14,141011,44,1,2,,,9.0,4,0,2017
1410110401401.0,14,141011,21,1,2,11,4,9.0,4,0,2017
1410110401401.0,14,141011,2,,1,,,2.0,,0,2017
1410110401501.0,14,141011,62,1,2,,,12.0,3,1,2017
1410110401501.0,14,141011,48,1,2,,,13.0,5,0,2017
1410110401501.0,14,141011,24,1,1,,,13.0,5,0,2017
1410110401501.0,14,141011,20,1,1,,,13.0,1,0,2017
1410110410201.0,14,141011,72,1,2,,,7.0,8,1,2017
1410110410201.0,14,141011,36,1,2,,,13.0,5,0,2017
1410110410201.0,14,141011,16,1,1,,,9.0,3,0,2017
1410110410301.0,14,141011,69,1,2,,,6.0,6,1,2017
1410110410301.0,14,141011,50,1,2,,,9.0,4,0,2017
1410110410401.0,14,141011,77,1,2,,,8.0,3,1,2017
1410110420101.0,14,141011,47,1,2,,,9.0,4,1,2017
1410110420101.0,14,141011,14,,1,,,7.0,8,0,2017
1410110420101.0,14,141011,13,,1,,,7.0,7,0,2017
1410110420201.0,14,141011,46,1,2,,,11.0,4,1,2017
1410110420201.0,14,141011,41,1,2,,,9.0,4,0,2017
1410110420201.0,14,141011,22,1,1,,,11.0,4,0,2017
1410110420201.0,14,141011,17,1,1,,,9.0,3,0,2017
1410110420401.0,14,141011,55,1,2,,,7.0,8,1,2017
1410110420401.0,14,141011,49,1,2,,,7.0,8,0,2017
1410110420401.0,14,141011,11,,1,,,7.0,5,0,2017
1410110420501.0,14,141011,30,1,2,7,4,12.0,3,1,2017
1410110420501.0,14,141011,6,,1,,,4.0,,0,2017
1410110420501.0,14,141011,4,,1,,,4.0,,0,2017
1410110420501.0,14,141011,4,,1,,,4.0,,0,2017
1410110420701.0,14,141011,36,2,2,,,7.0,3,1,2017
1410110420801.0,14,141011,46,1,2,,,9.0,3,1,2017
1410110420801.0,14,141011,36,1,2,,,7.0,8,0,2017
1410110420801.0,14,141011,20,1,2,12,2,7.0,2,0,2017
1410110420801.0,14,141011,10,,1,,,7.0,5,0,2017
1410110420801.0,14,141011,2,,2,,,1.0,,0,2017
1410110420801.0,14,141011,0,,2,,,1.0,,0,2017
1410110420901.0,14,141011,55,1,2,,,9.0,3,1,2017
1410110420901.0,14,141011,13,,1,,,7.0,6,0,2017
1410110421101.0,14,141011,57,1,2,,,9.0,3,1,2017
1410110421101.0,14,141011,64,1,2,,,7.0,8,0,2017
1410110421101.0,14,141011,25,1,2,12,4,12.0,3,0,2017
1410110421101.0,14,141011,27,1,2,12,4,11.0,4,0,2017
1410110421201.0,14,141011,40,1,2,,,9.0,4,1,2017
1410110421201.0,14,141011,21,1,2,6,4,7.0,5,0,2017
1410110421201.0,14,141011,12,,1,,,7.0,6,0,2017
1410110421201.0,14,141011,10,,1,,,7.0,4,0,2017
1410110421301.0,14,141011,46,1,2,,,7.0,8,1,2017
1410110421301.0,14,141011,46,1,2,,,7.0,6,0,2017
1410110421301.0,14,141011,17,1,1,,,9.0,3,0,2017
1410110421301.0,14,141011,14,,1,,,9.0,1,0,2017
1410110421301.0,14,141011,10,,1,,,7.0,4,0,2017
1410110421401.0,14,141011,49,1,2,,,7.0,7,1,2017
1410110421401.0,14,141011,55,1,2,,,7.0,2,0,2017
1410110421501.0,14,141011,47,1,2,,,9.0,3,1,2017
1410110421501.0,14,141011,15,1,1,,,9.0,2,0,2017
1410110421501.0,14,141011,27,1,2,12,9,12.0,1,0,2017
1410110421501.0,14,141011,4,,1,,,4.0,,0,2017
1410110421701.0,14,141011,39,1,2,,,9.0,2,1,2017
1410110421701.0,14,141011,36,1,2,,,9.0,4,0,2017
1410110421701.0,14,141011,15,1,1,,,11.0,1,0,2017
1410110421701.0,14,141011,6,,1,,,7.0,1,0,2017
1410110421801.0,14,141011,45,1,2,,,7.0,4,1,2017
1410110421801.0,14,141011,50,1,2,,,7.0,8,0,2017
1410110421801.0,14,141011,15,4,2,4,5,5.0,,0,2017
1410110421801.0,14,141011,6,,1,,,7.0,1,0,2017
1410110421801.0,14,141011,5,,1,,,4.0,,0,2017
1410110421901.0,14,141011,62,1,2,,,7.0,8,1,2017
1410110421901.0,14,141011,41,1,2,,,9.0,1,0,2017
1410110421901.0,14,141011,65,1,2,,,7.0,4,0,2017
1410110422001.0,14,141011,35,1,2,,,9.0,1,1,2017
1410110422001.0,14,141011,34,1,2,,,7.0,6,0,2017
1410110422001.0,14,141011,8,,1,,,7.0,2,0,2017
1410110430101.0,14,141011,26,1,2,12,9,7.0,8,1,2017
1410110430101.0,14,141011,21,1,2,1,9,7.0,8,0,2017
1410110430101.0,14,141011,4,,2,,,1.0,,0,2017
1410110430101.0,14,141011,1,,2,,,1.0,,0,2017
1410110430201.0,14,141011,34,1,2,,,7.0,5,1,2017
1410110430301.0,14,141011,44,1,2,,,9.0,1,1,2017
1410110430301.0,14,141011,12,,1,,,7.0,5,0,2017
1410110430301.0,14,141011,7,,1,,,7.0,1,0,2017
1410110430301.0,14,141011,6,,1,,,4.0,,0,2017
1410110430401.0,14,141011,43,1,2,,,7.0,8,1,2017
1410110430401.0,14,141011,49,1,2,,,7.0,6,0,2017
1410110430401.0,14,141011,22,1,2,10,2,9.0,4,0,2017
1410110430501.0,14,141011,44,1,2,,,9.0,3,1,2017
1410110430501.0,14,141011,42,1,2,,,7.0,8,0,2017
1410110430501.0,14,141011,17,1,1,,,9.0,2,0,2017
1410110430601.0,14,141011,61,1,2,,,7.0,2,1,2017
1410110430601.0,14,141011,64,1,2,,,7.0,8,0,2017
1410110430601.0,14,141011,22,1,2,12,4,11.0,4,0,2017
1410110430801.0,14,141011,58,1,2,,,7.0,7,1,2017
1410110430801.0,14,141011,34,1,2,,,9.0,4,0,2017
1410110430801.0,14,141011,10,,1,,,7.0,4,0,2017
1410110430901.0,14,141011,20,9,2,12,4,9.0,4,1,2017
1410110430901.0,14,141011,36,1,2,,,9.0,4,0,2017
1410110430901.0,14,141011,4,,1,,,3.0,,0,2017
1410110430901.0,14,141011,1,,2,,,1.0,,0,2017
1410110431001.0,14,141011,30,1,2,12,4,9.0,4,1,2017
1410110431001.0,14,141011,30,1,2,1,4,9.0,4,0,2017
1410110431001.0,14,141011,7,,1,,,7.0,1,0,2017
1410110431001.0,14,141011,2,,2,,,1.0,,0,2017
1410110431101.0,14,141011,52,1,2,,,15.0,8,1,2017
1410110431101.0,14,141011,52,1,2,,,11.0,2,0,2017
1410110431101.0,14,141011,26,1,2,12,4,9.0,4,0,2017
1410110431101.0,14,141011,23,1,2,4,1,5.0,,0,2017
1410110431501.0,14,141011,54,1,2,,,7.0,3,1,2017
1410110431501.0,14,141011,49,1,2,,,7.0,5,0,2017
1410110431501.0,14,141011,19,1,1,,,9.0,2,0,2017
1410110431501.0,14,141011,10,,1,,,7.0,3,0,2017
1410110431601.0,14,141011,47,1,2,,,7.0,8,1,2017
1410110431601.0,14,141011,36,1,2,,,7.0,8,0,2017
1410110431601.0,14,141011,19,1,1,,,11.0,4,0,2017
1410110431601.0,14,141011,7,,1,,,7.0,1,0,2017
1410110431701.0,14,141011,66,1,2,,,1.0,,1,2017
1410110431701.0,14,141011,68,1,2,,,6.0,2,0,2017
1410110431701.0,14,141011,33,1,2,,,9.0,4,0,2017
1410110431701.0,14,141011,6,,1,,,4.0,,0,2017
1410110431801.0,14,141011,47,1,2,,,7.0,8,1,2017
1410110431801.0,14,141011,26,1,2,4,4,7.0,4,0,2017
1410110432001.0,14,141011,47,2,2,,,7.0,4,1,2017
1410110432001.0,14,141011,42,1,2,,,7.0,8,0,2017
1410110432001.0,14,141011,26,1,2,12,4,9.0,2,0,2017
1410110432001.0,14,141011,11,,1,,,7.0,6,0,2017
1410110440201.0,14,141011,45,1,2,,,7.0,8,1,2017
1410110440201.0,14,141011,19,1,2,7,2,9.0,4,0,2017
1410110440201.0,14,141011,12,,1,,,7.0,6,0,2017
1410110440201.0,14,141011,11,,1,,,7.0,5,0,2017
1410110440201.0,14,141011,11,,1,,,7.0,5,0,2017
1410110440301.0,14,141011,81,4,2,,,1.0,,1,2017
1410110440301.0,14,141011,62,4,2,,,1.0,,0,2017
1410110440401.0,14,141011,54,1,2,,,7.0,4,1,2017
1410110440401.0,14,141011,38,1,2,,,9.0,1,0,2017
1410110450101.0,14,141011,30,1,2,12,4,11.0,2,1,2017
1410110450101.0,14,141011,12,,1,,,7.0,5,0,2017
1410110450101.0,14,141011,9,,1,,,7.0,3,0,2017
1410110450102.0,14,141011,28,1,2,1,4,7.0,6,1,2017
1410110450102.0,14,141011,12,,1,,,7.0,6,0,2017
1410110450102.0,14,141011,9,,1,,,7.0,3,0,2017
1410110450102.0,14,141011,6,,1,,,4.0,,0,2017
1410110450201.0,14,141011,20,1,2,13,3,9.0,4,1,2017
1410110450401.0,14,141011,40,1,2,,,7.0,5,1,2017
1410110450401.0,14,141011,23,1,1,,,12.0,2,0,2017
1410110450401.0,14,141011,19,1,2,17,2,9.0,4,0,2017
1410110450401.0,14,141011,13,,1,,,7.0,7,0,2017
1410110450401.0,14,141011,3,,1,,,3.0,,0,2017
1410110450401.0,14,141011,3,,1,,,3.0,,0,2017
1410110460101.0,14,141011,53,1,2,,,9.0,3,1,2017
1410110460101.0,14,141011,50,1,2,,,7.0,7,0,2017
1410110460101.0,14,141011,29,1,2,9,9,11.0,4,0,2017
1410110460101.0,14,141011,20,1,2,7,9,9.0,4,0,2017
1410110460201.0,14,141011,63,1,2,,,1.0,,1,2017
1410110460201.0,14,141011,36,1,2,,,9.0,4,0,2017
1410110460201.0,14,141011,102,1,2,,,6.0,6,0,2017
1410110460301.0,14,141011,59,1,2,,,7.0,7,1,2017
1410110460301.0,14,141011,41,1,2,,,9.0,2,0,2017
1410110460301.0,14,141011,22,1,2,12,3,11.0,4,0,2017
1410110460401.0,14,141011,63,1,2,,,9.0,1,1,2017
1410110460501.0,14,141011,83,4,2,,,1.0,,1,2017
1410110460501.0,14,141011,23,1,2,11,4,11.0,3,0,2017
1410110460501.0,14,141011,21,1,2,11,3,11.0,4,0,2017
1410110460501.0,14,141011,0,,2,,,1.0,,0,2017
1410110460801.0,14,141011,31,1,2,,,11.0,4,1,2017
1410110460801.0,14,141011,14,,1,,,7.0,7,0,2017
1410110460801.0,14,141011,7,,1,,,7.0,2,0,2017
1410110460801.0,14,141011,4,,1,,,4.0,,0,2017
1410110460901.0,14,141011,45,1,2,,,13.0,4,1,2017
1410110461001.0,14,141011,52,1,2,,,12.0,2,1,2017
1410110461101.0,14,141011,37,1,2,,,11.0,4,1,2017
1410110461101.0,14,141011,29,1,2,2,4,9.0,3,0,2017
1410110461101.0,14,141011,14,,1,,,7.0,8,0,2017
1410110461101.0,14,141011,12,,1,,,7.0,6,0,2017
1410110470101.0,14,141011,39,1,2,,,13.0,5,1,2017
1410110470101.0,14,141011,43,1,2,,,9.0,4,0,2017
1410110470101.0,14,141011,15,1,1,,,7.0,1,0,2017
1410110470101.0,14,141011,8,,1,,,7.0,3,0,2017
1410110470301.0,14,141011,47,1,2,,,11.0,4,1,2017
1410110470301.0,14,141011,19,1,2,7,2,9.0,4,0,2017
1410110470301.0,14,141011,16,1,1,,,9.0,3,0,2017
1410110470301.0,14,141011,10,,1,,,7.0,4,0,2017
1410110470301.0,14,141011,7,,1,,,7.0,1,0,2017
1410110470401.0,14,141011,42,1,2,,,13.0,5,1,2017
1410110470401.0,14,141011,37,1,2,,,9.0,4,0,2017
1410110470401.0,14,141011,11,,1,,,7.0,6,0,2017
1410110470401.0,14,141011,8,,1,,,7.0,2,0,2017
1410110470401.0,14,141011,1,,1,,,2.0,,0,2017
1410110470501.0,14,141011,37,1,2,,,13.0,5,1,2017
1410110470501.0,14,141011,37,1,2,,,12.0,3,0,2017
1410110470901.0,14,141011,42,1,2,,,13.0,5,1,2017
1410110470901.0,14,141011,45,1,2,,,12.0,2,0,2017
1410110470901.0,14,141011,18,1,1,,,9.0,4,0,2017
1410110470901.0,14,141011,11,,1,,,7.0,6,0,2017
1410110471101.0,14,141011,45,1,2,,,13.0,2,1,2017
1410110471101.0,14,141011,38,1,2,,,13.0,4,0,2017
1410110471101.0,14,141011,20,1,1,,,13.0,3,0,2017
1410110471101.0,14,141011,0,,2,,,1.0,,0,2017
1410110471201.0,14,141011,19,1,1,,,13.0,2,1,2017
1410110471201.0,14,141011,29,1,2,7,3,13.0,5,0,2017
1410110480101.0,14,141011,76,1,2,,,13.0,5,1,2017
1410110480101.0,14,141011,20,1,1,,,11.0,4,0,2017
1410110480301.0,14,141011,34,1,2,,,13.0,5,1,2017
1410110480301.0,14,141011,32,1,2,,,13.0,5,0,2017
1410110480301.0,14,141011,9,,1,,,7.0,3,0,2017
1410110480301.0,14,141011,5,,1,,,4.0,,0,2017
1410110480301.0,14,141011,1,,2,,,1.0,,0,2017
1410110480401.0,14,141011,60,1,2,,,9.0,4,1,2017
1410110480401.0,14,141011,26,1,2,7,4,13.0,6,0,2017
1410110480401.0,14,141011,7,,1,,,7.0,2,0,2017
1410110480601.0,14,141011,48,1,2,,,9.0,4,1,2017
1410110480601.0,14,141011,15,1,1,,,9.0,2,0,2017
1410110480701.0,14,141011,47,1,2,,,11.0,4,1,2017
1410110480701.0,14,141011,43,1,2,,,12.0,1,0,2017
1410110480801.0,14,141011,40,1,2,,,13.0,5,1,2017
1410110480801.0,14,141011,32,1,1,,,13.0,5,0,2017
1410110480801.0,14,141011,5,,1,,,4.0,,0,2017
1410110480801.0,14,141011,1,,2,,,1.0,,0,2017
1410110480901.0,14,141011,40,1,2,,,13.0,4,1,2017
1410110480901.0,14,141011,38,1,2,,,13.0,4,0,2017
1410110480901.0,14,141011,11,,1,,,7.0,5,0,2017
1410110480901.0,14,141011,3,,2,,,1.0,,0,2017
1410110481101.0,14,141011,32,1,2,,,13.0,5,1,2017
1410110481101.0,14,141011,30,1,2,12,4,13.0,5,0,2017
1410110481201.0,14,141011,35,1,2,,,11.0,4,1,2017
1410110481201.0,14,141011,37,1,2,,,12.0,3,0,2017
1410110481201.0,14,141011,14,,1,,,7.0,8,0,2017
1410110481201.0,14,141011,8,,1,,,7.0,2,0,2017
1410110481201.0,14,141011,0,,2,,,1.0,,0,2017
1410110481301.0,14,141011,48,1,2,,,13.0,5,1,2017
1410110481301.0,14,141011,40,1,2,,,13.0,3,0,2017
1410110481301.0,14,141011,21,1,1,,,13.0,2,0,2017
1410110481301.0,14,141011,17,1,1,,,9.0,3,0,2017
1410110481301.0,14,141011,12,,1,,,7.0,7,0,2017
1410110481301.0,14,141011,8,,1,,,7.0,2,0,2017
1410110481301.0,14,141011,6,,1,,,4.0,,0,2017
1410110481401.0,14,141011,32,1,2,,,9.0,2,1,2017
1410110481501.0,14,141011,54,1,2,,,12.0,1,1,2017
1410110481501.0,14,141011,24,1,1,,,13.0,2,0,2017
1410110481601.0,14,141011,55,3,2,,,7.0,3,1,2017
1410110481601.0,14,141011,50,1,2,,,9.0,2,0,2017
1410110481602.0,14,141011,55,1,2,,,7.0,8,1,2017
1410110481602.0,14,141011,50,1,2,,,11.0,4,0,2017
1410110481701.0,14,141011,36,1,2,,,15.0,6,1,2017
1410110481701.0,14,141011,33,1,2,,,12.0,3,0,2017
1410110481701.0,14,141011,1,,1,,,2.0,,0,2017
1410110481801.0,14,141011,60,1,2,,,7.0,5,1,2017
1410110481901.0,14,141011,32,1,1,,,13.0,5,1,2017
1410110481901.0,14,141011,29,1,2,17,9,13.0,3,0,2017
1410110482001.0,14,141011,44,1,2,,,7.0,8,1,2017
1410110482001.0,14,141011,24,1,2,12,4,7.0,8,0,2017
1410110482002.0,14,141011,32,1,2,,,9.0,4,1,2017
1410110490301.0,14,141011,64,1,2,,,7.0,5,1,2017
1410110490301.0,14,141011,55,1,2,,,7.0,8,0,2017
1410110490301.0,14,141011,73,1,2,,,7.0,8,0,2017
1410110490301.0,14,141011,89,1,2,,,8.0,4,0,2017
1410110490501.0,14,141011,49,1,2,,,9.0,4,1,2017
1410110490501.0,14,141011,49,1,2,,,11.0,4,0,2017
1410110490501.0,14,141011,18,1,2,7,2,9.0,4,0,2017
1410110490601.0,14,141011,81,1,2,,,7.0,3,1,2017
1410110490601.0,14,141011,76,1,2,,,7.0,4,0,2017
